ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-446203,Asparagine N-linked glycosylation,17/125,304/10899,6.299916274456626e-8,3.899648173888651e-5,3.52795311369571e-5,SEC22B/TUBB6/CALR/TMED9/SEC24A/GLB1/SEL1L/CD59/SEC23A/MAN1B1/CTSA/LMAN1/KDELR3/KDELR2/SEC24D/CSNK1D/UAP1,17
R-HSA-199977,ER to Golgi Anterograde Transport,11/125,154/10899,1.4576461737870822e-6,3.577974757394825e-4,3.2369400066899873e-4,SEC22B/TUBB6/TMED9/SEC24A/CD59/SEC23A/LMAN1/KDELR3/KDELR2/SEC24D/CSNK1D,11
R-HSA-5694530,Cargo concentration in the ER,6/125,33/10899,1.7340750035839215e-6,3.577974757394825e-4,3.2369400066899873e-4,SEC22B/SEC24A/CD59/SEC23A/LMAN1/SEC24D,6
R-HSA-1474244,Extracellular matrix organization,14/125,300/10899,8.318843354528796e-6,0.0010706778812467556,9.686261930503767e-4,CAPN2/SERPINH1/ITGB3/ITGA6/CAST/TIMP1/LUM/ADAM9/LAMC1/ICAM3/ITGB1/ITGB5/PLOD2/P4HA2,14
R-HSA-948021,Transport to the Golgi and subsequent modification,11/125,185/10899,8.648448152235505e-6,0.0010706778812467556,9.686261930503767e-4,SEC22B/TUBB6/TMED9/SEC24A/CD59/SEC23A/LMAN1/KDELR3/KDELR2/SEC24D/CSNK1D,11
R-HSA-204005,COPII-mediated vesicle transport,7/125,68/10899,1.1967923355379982e-5,0.0012346907594967015,0.0011170061798354651,SEC22B/SEC24A/CD59/SEC23A/LMAN1/SEC24D/CSNK1D,7
R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",5/125,29/10899,1.7441818000440215e-5,0.0015423550488960706,0.0013953454400352171,CALR/SEC24A/HSPA5/SEC23A/SEC24D,5
R-HSA-114608,Platelet degranulation ,8/125,129/10899,1.143649014445637e-4,0.008848984249273115,0.008005543101119459,TAGLN2/ITGB3/TIMP1/PFN1/CALU/HSPA5/APLP2/QSOX1,8
R-HSA-76005,Response to elevated platelet cytosolic Ca2+,8/125,134/10899,1.4906362411599291e-4,0.010252264814199956,0.009275069944995116,TAGLN2/ITGB3/TIMP1/PFN1/CALU/HSPA5/APLP2/QSOX1,8
R-HSA-381183,ATF6 (ATF6-alpha) activates chaperone genes,3/125,10/10899,1.6663983052415504e-4,0.010315005509445196,0.009331830509352683,ATF6/CALR/HSPA5,3
