ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-8957275,Post-translational protein phosphorylation,5/56,108/10899,2.2249802538679763e-4,0.05579358310431215,0.05181162167581481,CP/FSTL1/P4HB/MXRA8/LAMB1,5
R-HSA-9614085,FOXO-mediated transcription,4/56,65/10899,3.353088131841659e-4,0.05579358310431215,0.05181162167581481,CAV1/SOD2/CDKN1A/SREBF1,4
R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),5/56,125/10899,4.3816950081920536e-4,0.05579358310431215,0.05181162167581481,CP/FSTL1/P4HB/MXRA8/LAMB1,5
R-HSA-5663084,Diseases of carbohydrate metabolism,3/56,34/10899,6.867819652041239e-4,0.06558767767699383,0.06090671638783941,ARSB/HGSNAT/GAA,3
R-HSA-9702518,STAT5 activation downstream of FLT3 ITD mutants,2/56,10/10899,0.0011364403337085732,0.086824041495335,0.08062745104416613,STAT5A/CDKN1A,2
R-HSA-2206281,Mucopolysaccharidoses,2/56,11/10899,0.0013844066401887119,0.08814055609201465,0.08185000662168349,ARSB/HGSNAT,2
R-HSA-5668914,Diseases of metabolism,6/56,249/10899,0.0016711345040685435,0.09119619722202622,0.08468756810091715,ARSB/HGSNAT/SLC26A2/CYP1B1/GAA/TCN2,6
R-HSA-449147,Signaling by Interleukins,8/56,473/10899,0.0026912205284700614,0.12610866310525376,0.11710834793736709,IL17RA/P4HB/SOD2/PTPN18/STAT5A/MAPKAPK2/TGFB1/CDKN1A,8
R-HSA-9703648,Signaling by FLT3 ITD and TKD mutants,2/56,16/10899,0.0029711465129510046,0.12610866310525376,0.11710834793736709,STAT5A/CDKN1A,2
R-HSA-9617828,FOXO-mediated transcription of cell cycle genes,2/56,17/10899,0.0033562291941198717,0.12820795521537912,0.11905781457035756,CAV1/CDKN1A,2
R-HSA-9703465,Signaling by FLT3 fusion proteins,2/56,19/10899,0.004192278158659327,0.13642657938340902,0.12668987944945947,STAT5A/CDKN1A,2
R-HSA-5625900,RHO GTPases activate CIT,2/56,20/10899,0.0046427893507442865,0.13642657938340902,0.12668987944945947,PPP1CB/RHOB,2
R-HSA-5627117,RHO GTPases Activate ROCKs,2/56,20/10899,0.0046427893507442865,0.13642657938340902,0.12668987944945947,PPP1CB/RHOB,2
R-HSA-9013026,RHOB GTPase cycle,3/56,70/10899,0.005514220862386441,0.15045945495940147,0.1397212353852805,CAV1/CAVIN1/RHOB,3
R-HSA-163560,Triglyceride catabolism,2/56,24/10899,0.006656181157592283,0.15655161982432816,0.14537860534802588,CAV1/PPP1CB,2
R-HSA-982772,Growth hormone receptor signaling,2/56,24/10899,0.006656181157592283,0.15655161982432816,0.14537860534802588,PTPN1/STAT5A,2
R-HSA-6806834,Signaling by MET,3/56,79/10899,0.007711496999838568,0.15655161982432816,0.14537860534802588,ARF6/PTPN1/LAMB1,3
R-HSA-2173788,Downregulation of TGF-beta receptor signaling,2/56,26/10899,0.007786598891785956,0.15655161982432816,0.14537860534802588,TGFB1/PPP1CB,2
R-HSA-425410,Metal ion SLC transporters,2/56,26/10899,0.007786598891785956,0.15655161982432816,0.14537860534802588,SLC39A8/CP,2
R-HSA-9682385,FLT3 signaling in disease,2/56,28/10899,0.008997185538424126,0.17184624378390082,0.15958165928678583,STAT5A/CDKN1A,2
R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",2/56,29/10899,0.009632009332943212,0.17521083643734794,0.1627061225665094,SOD2/SREBF1,2
R-HSA-8978868,Fatty acid metabolism,4/56,177/10899,0.012813801275166119,0.22249418577788443,0.20661488180531012,CYP1B1/MAPKAPK2/ACOX2/PPT1,4
R-HSA-2129379,Molecules associated with elastic fibres,2/56,37/10899,0.015391872588687693,0.23518781315514795,0.21840257104790536,EMILIN1/TGFB1,2
R-HSA-3299685,Detoxification of Reactive Oxygen Species,2/56,37/10899,0.015391872588687693,0.23518781315514795,0.21840257104790536,P4HB/SOD2,2
R-HSA-8979227,Triglyceride metabolism,2/56,37/10899,0.015391872588687693,0.23518781315514795,0.21840257104790536,CAV1/PPP1CB,2
R-HSA-9607240,FLT3 Signaling,2/56,38/10899,0.016193964090928173,0.23792670318209852,0.22094598779930338,STAT5A/SH2B3,2
R-HSA-1474244,Extracellular matrix organization,5/56,300/10899,0.01858555855756802,0.25043574899229915,0.23256226897328414,EMILIN1/P4HB/ADAM8/LAMB1/TGFB1,5
R-HSA-9696264,RND3 GTPase cycle,2/56,42/10899,0.019576211316782156,0.25043574899229915,0.23256226897328414,CPD/CAV1,2
R-HSA-9696273,RND1 GTPase cycle,2/56,42/10899,0.019576211316782156,0.25043574899229915,0.23256226897328414,CPD/CAV1,2
R-HSA-1433557,Signaling by SCF-KIT,2/56,43/10899,0.020464279215653795,0.25043574899229915,0.23256226897328414,STAT5A/SH2B3,2
R-HSA-9696270,RND2 GTPase cycle,2/56,43/10899,0.020464279215653795,0.25043574899229915,0.23256226897328414,CAV1/PLXND1,2
R-HSA-1566948,Elastic fibre formation,2/56,44/10899,0.021368968977021854,0.25043574899229915,0.23256226897328414,EMILIN1/TGFB1,2
R-HSA-194068,Bile acid and bile salt metabolism,2/56,45/10899,0.02229009284224652,0.25043574899229915,0.23256226897328414,ABCC3/ACOX2,2
R-HSA-445355,Smooth Muscle Contraction,2/56,45/10899,0.02229009284224652,0.25043574899229915,0.23256226897328414,ACTA2/CALD1,2
