ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-446203,Asparagine N-linked glycosylation,5/30,304/10899,0.0013121334571626166,0.17188948288830277,0.13950050439307818,MAN1A1/UAP1/EDEM1/GFPT2/CSNK1D,5
R-HSA-1236975,Antigen processing-Cross presentation,3/30,105/10899,0.00291988199363112,0.19125227058283836,0.15521477966144376,LNPEP/ITGB5/SEC61A1,3
R-HSA-381038,XBP1(S) activates chaperone genes,2/30,50/10899,0.0082661990470361945,0.20693402199868322,0.16794163295995984,TPP1/EDEM1,2
R-HSA-381070,IRE1alpha activates chaperones,2/30,52/10899,0.008917330872538192,0.20693402199868322,0.16794163295995984,TPP1/EDEM1,2
R-HSA-446219,Synthesis of substrates in N-glycan biosythesis,2/30,63/10899,0.012890520864076261,0.20693402199868322,0.16794163295995984,UAP1/GFPT2,2
R-HSA-913709,O-linked glycosylation of mucins,2/30,63/10899,0.012890520864076261,0.20693402199868322,0.16794163295995984,GALNT12/GCNT1,2
R-HSA-1650814,Collagen biosynthesis and modifying enzymes,2/30,67/10899,0.0144946098310784,0.20693402199868322,0.16794163295995984,PLOD2/P4HA2,2
R-HSA-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",2/30,78/10899,0.019322749637267968,0.20693402199868322,0.16794163295995984,UAP1/GFPT2,2
R-HSA-983169,Class I MHC mediated antigen processing & presentation,4/30,381/10899,0.01963740613869789,0.20693402199868322,0.16794163295995984,LNPEP/ITGB5/SEC61A1/KLHL21,4
R-HSA-1474290,Collagen formation,2/30,90/10899,0.02525173392335333,0.20693402199868322,0.16794163295995984,PLOD2/P4HA2,2
R-HSA-381119,Unfolded Protein Response (UPR),2/30,94/10899,0.027373579960456654,0.20693402199868322,0.16794163295995984,TPP1/EDEM1,2
R-HSA-1234158,Regulation of gene expression by Hypoxia-inducible Factor,1/30,11/10899,0.029878242493555862,0.20693402199868322,0.16794163295995984,CA9,1
R-HSA-1236977,Endosomal/Vacuolar pathway,1/30,11/10899,0.029878242493555862,0.20693402199868322,0.16794163295995984,LNPEP,1
R-HSA-2206281,Mucopolysaccharidoses,1/30,11/10899,0.029878242493555862,0.20693402199868322,0.16794163295995984,GUSB,1
R-HSA-400451,Free fatty acids regulate insulin secretion,1/30,11/10899,0.029878242493555862,0.20693402199868322,0.16794163295995984,ACSL4,1
R-HSA-73817,Purine ribonucleoside monophosphate biosynthesis,1/30,11/10899,0.029878242493555862,0.20693402199868322,0.16794163295995984,ADSS2,1
R-HSA-1475029,Reversible hydration of carbon dioxide,1/30,12/10899,0.032551245131799744,0.20693402199868322,0.16794163295995984,CA9,1
R-HSA-2160916,Hyaluronan uptake and degradation,1/30,12/10899,0.032551245131799744,0.20693402199868322,0.16794163295995984,GUSB,1
R-HSA-5173105,O-linked glycosylation,2/30,111/10899,0.037151085466946614,0.20693402199868322,0.16794163295995984,GALNT12/GCNT1,2
R-HSA-174490,Membrane binding and targetting of GAG proteins,1/30,14/10899,0.037875908271149505,0.20693402199868322,0.16794163295995984,VPS37C,1
R-HSA-174495,"Synthesis And Processing Of GAG, GAGPOL Polyproteins",1/30,14/10899,0.037875908271149505,0.20693402199868322,0.16794163295995984,VPS37C,1
R-HSA-8956320,Nucleotide biosynthesis,1/30,14/10899,0.037875908271149505,0.20693402199868322,0.16794163295995984,ADSS2,1
R-HSA-189483,Heme degradation,1/30,15/10899,0.04052760535446309,0.20693402199868322,0.16794163295995984,ABCC1,1
R-HSA-3772470,Negative regulation of TCF-dependent signaling by WNT ligand antagonists,1/30,15/10899,0.04052760535446309,0.20693402199868322,0.16794163295995984,DKK1,1
