ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-1475029,Reversible hydration of carbon dioxide,2/49,12/10899,0.0012698679254245816,0.2470417044739968,0.23276656733655934,CA12/CA2,2
R-HSA-9013409,RHOJ GTPase cycle,3/49,55/10899,0.001901151183355809,0.2470417044739968,0.23276656733655934,NIPSNAP2/STEAP3/TRIO,3
R-HSA-9603798,Class I peroxisomal membrane protein import,2/49,20/10899,0.003572756084612983,0.2470417044739968,0.23276656733655934,ABCD3/PEX12,2
R-HSA-9012999,RHO GTPase cycle,7/49,449/10899,0.003687063952032926,0.2470417044739968,0.23276656733655934,RHOC/SLITRK3/NIPSNAP2/ABCD3/STEAP3/VIM/TRIO,7
R-HSA-2024096,HS-GAG degradation,2/49,22/10899,0.004318910917377566,0.2470417044739968,0.23276656733655934,GPC1/NAGLU,2
R-HSA-418360,Platelet calcium homeostasis,2/49,30/10899,0.007949072686686594,0.3474288173111436,0.3273528790270621,SRI/ITPR2,2
R-HSA-5663084,Diseases of carbohydrate metabolism,2/49,34/10899,0.010135182101427737,0.3474288173111436,0.3273528790270621,G6PC3/NAGLU,2
R-HSA-1474244,Extracellular matrix organization,5/49,300/10899,0.01083085817653871,0.3474288173111436,0.3273528790270621,EFEMP2/JAM2/EFEMP1/CD151/PLOD3,5
R-HSA-2129379,Molecules associated with elastic fibres,2/49,37/10899,0.011929658174662173,0.3474288173111436,0.3273528790270621,EFEMP2/EFEMP1,2
R-HSA-187037,Signaling by NTRK1 (TRKA),3/49,115/10899,0.014826002155417201,0.3474288173111436,0.3273528790270621,F3/IRS2/DUSP6,3
R-HSA-416476,G alpha (q) signalling events,4/49,216/10899,0.01585072234516746,0.3474288173111436,0.3273528790270621,OXTR/HRH1/ITPR2/TRIO,4
R-HSA-1566948,Elastic fibre formation,2/49,44/10899,0.016610779921525834,0.3474288173111436,0.3273528790270621,EFEMP2/EFEMP1,2
R-HSA-166520,Signaling by NTRKs,3/49,134/10899,0.022191455384747392,0.3474288173111436,0.3273528790270621,F3/IRS2/DUSP6,3
R-HSA-1638091,Heparan sulfate/heparin (HS-GAG) metabolism,2/49,55/10899,0.025273339261167684,0.3474288173111436,0.3273528790270621,GPC1/NAGLU,2
R-HSA-5578775,Ion homeostasis,2/49,56/10899,0.026135224019682834,0.3474288173111436,0.3273528790270621,SRI/ITPR2,2
R-HSA-198725,Nuclear Events (kinase and transcription factor activation),2/49,61/10899,0.030620273008213038,0.3474288173111436,0.3273528790270621,F3/DUSP6,2
R-HSA-9033241,Peroxisomal protein import,2/49,63/10899,0.032494054965571055,0.3474288173111436,0.3273528790270621,CROT/PEX12,2
R-HSA-9609507,Protein localization,3/49,163/10899,0.03665541203501622,0.3474288173111436,0.3273528790270621,ABCD3/CROT/PEX12,3
R-HSA-9658195,Leishmania infection,3/49,164/10899,0.03722315902748658,0.3474288173111436,0.3273528790270621,FZD7/ITPR2/NT5E,3
R-HSA-9013106,RHOC GTPase cycle,2/49,74/10899,0.04356567806150779,0.3474288173111436,0.3273528790270621,RHOC/ABCD3,2
R-HSA-419812,Calcitonin-like ligand receptors,1/49,10/10899,0.04407734723542156,0.3474288173111436,0.3273528790270621,RAMP1,1
R-HSA-74749,Signal attenuation,1/49,10/10899,0.04407734723542156,0.3474288173111436,0.3273528790270621,IRS2,1
R-HSA-8978868,Fatty acid metabolism,3/49,177/10899,0.045014837776408176,0.3474288173111436,0.3273528790270621,PON2/CROT/ACSL3,3
R-HSA-422356,Regulation of insulin secretion,2/49,78/10899,0.0478943768692854,0.3474288173111436,0.3273528790270621,ITPR2/ACSL3,2
R-HSA-1234158,Regulation of gene expression by Hypoxia-inducible Factor,1/49,11/10899,0.0483789552789029,0.3474288173111436,0.3273528790270621,EPAS1,1
R-HSA-2206281,Mucopolysaccharidoses,1/49,11/10899,0.0483789552789029,0.3474288173111436,0.3273528790270621,NAGLU,1
R-HSA-2586552,Signaling by Leptin,1/49,11/10899,0.0483789552789029,0.3474288173111436,0.3273528790270621,IRS2,1
R-HSA-400451,Free fatty acids regulate insulin secretion,1/49,11/10899,0.0483789552789029,0.3474288173111436,0.3273528790270621,ACSL3,1
R-HSA-446107,Type I hemidesmosome assembly,1/49,11/10899,0.0483789552789029,0.3474288173111436,0.3273528790270621,CD151,1
R-HSA-9664873,Pexophagy,1/49,11/10899,0.0483789552789029,0.3474288173111436,0.3273528790270621,EPAS1,1
R-HSA-416482,G alpha (12/13) signalling events,2/49,80/10899,0.050115641548350257,0.3474288173111436,0.3273528790270621,RHOC/TRIO,2
R-HSA-9663891,Selective autophagy,2/49,81/10899,0.05124014181087234,0.3474288173111436,0.3273528790270621,VIM/EPAS1,2
R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,1/49,12/10899,0.05266159958376404,0.3474288173111436,0.3273528790270621,VIM,1
R-HSA-73621,Pyrimidine catabolism,1/49,12/10899,0.05266159958376404,0.3474288173111436,0.3273528790270621,NT5E,1
R-HSA-9027276,Erythropoietin activates Phosphoinositide-3-kinase (PI3K),1/49,12/10899,0.05266159958376404,0.3474288173111436,0.3273528790270621,IRS2,1
R-HSA-9664420,Killing mechanisms,1/49,12/10899,0.05266159958376404,0.3474288173111436,0.3273528790270621,FZD7,1
R-HSA-9673324,WNT5:FZD7-mediated leishmania damping,1/49,12/10899,0.05266159958376404,0.3474288173111436,0.3273528790270621,FZD7,1
R-HSA-1237044,Erythrocytes take up carbon dioxide and release oxygen,1/49,13/10899,0.05692536201789633,0.3474288173111436,0.3273528790270621,CA2,1
R-HSA-1480926,O2/CO2 exchange in erythrocytes,1/49,13/10899,0.05692536201789633,0.3474288173111436,0.3273528790270621,CA2,1
R-HSA-202670,ERKs are inactivated,1/49,13/10899,0.05692536201789633,0.3474288173111436,0.3273528790270621,DUSP6,1
R-HSA-425561,Sodium/Calcium exchangers,1/49,13/10899,0.05692536201789633,0.3474288173111436,0.3273528790270621,SRI,1
R-HSA-5357786,TNFR1-induced proapoptotic signaling,1/49,13/10899,0.05692536201789633,0.3474288173111436,0.3273528790270621,TNFRSF1A,1
R-HSA-5607763,CLEC7A (Dectin-1) induces NFAT activation,1/49,13/10899,0.05692536201789633,0.3474288173111436,0.3273528790270621,ITPR2,1
R-HSA-418346,Platelet homeostasis,2/49,88/10899,0.05936111521833225,0.3474288173111436,0.3273528790270621,SRI/ITPR2,2
R-HSA-3656237,Defective EXT2 causes exostoses 2,1/49,14/10899,0.06117032410324652,0.3474288173111436,0.3273528790270621,GPC1,1
R-HSA-3656253,"Defective EXT1 causes exostoses 1, TRPS2 and CHDS",1/49,14/10899,0.06117032410324652,0.3474288173111436,0.3273528790270621,GPC1,1
R-HSA-418359,Reduction of cytosolic Ca++ levels,1/49,14/10899,0.06117032410324652,0.3474288173111436,0.3273528790270621,SRI,1
R-HSA-418885,DCC mediated attractive signaling,1/49,14/10899,0.06117032410324652,0.3474288173111436,0.3273528790270621,TRIO,1
R-HSA-9027284,Erythropoietin activates RAS,1/49,14/10899,0.06117032410324652,0.3474288173111436,0.3273528790270621,IRS2,1
R-HSA-1474290,Collagen formation,2/49,90/10899,0.061758621930707705,0.3474288173111436,0.3273528790270621,CD151/PLOD3,2
R-HSA-446728,Cell junction organization,2/49,91/10899,0.06296976286807887,0.3474288173111436,0.3273528790270621,CADM1/CD151,2
R-HSA-397014,Muscle contraction,3/49,205/10899,0.06431327975684581,0.3474288173111436,0.3273528790270621,SRI/VIM/ITPR2,3
R-HSA-9013423,RAC3 GTPase cycle,2/49,94/10899,0.06665160061722077,0.3474288173111436,0.3273528790270621,SLITRK3/TRIO,2
R-HSA-373080,Class B/2 (Secretin family receptors),2/49,95/10899,0.06789470659898521,0.3474288173111436,0.3273528790270621,FZD7/RAMP1,2
R-HSA-139853,Elevation of cytosolic Ca2+ levels,1/49,16/10899,0.06960417159425925,0.3474288173111436,0.3273528790270621,ITPR2,1
R-HSA-3229121,Glycogen storage diseases,1/49,16/10899,0.06960417159425925,0.3474288173111436,0.3273528790270621,G6PC3,1
R-HSA-1482922,Acyl chain remodelling of PI,1/49,17/10899,0.07379321832695074,0.3474288173111436,0.3273528790270621,PLA2G5,1
R-HSA-9617828,FOXO-mediated transcription of cell cycle genes,1/49,17/10899,0.07379321832695074,0.3474288173111436,0.3273528790270621,GADD45A,1
R-HSA-1369062,ABC transporters in lipid homeostasis,1/49,18/10899,0.07796378736775,0.3474288173111436,0.3273528790270621,ABCD3,1
R-HSA-6804114,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,1/49,18/10899,0.07796378736775,0.3474288173111436,0.3273528790270621,GADD45A,1
R-HSA-74259,Purine catabolism,1/49,18/10899,0.07796378736775,0.3474288173111436,0.3273528790270621,NT5E,1
R-HSA-1482925,Acyl chain remodelling of PG,1/49,19/10899,0.08211595853023312,0.3474288173111436,0.3273528790270621,PLA2G5,1
R-HSA-9694614,Attachment and Entry,1/49,19/10899,0.08211595853023312,0.3474288173111436,0.3273528790270621,GPC1,1
R-HSA-163685,Integration of energy metabolism,2/49,108/10899,0.08472847840179372,0.3474288173111436,0.3273528790270621,ITPR2/ACSL3,2
R-HSA-3560783,"Defective B4GALT7 causes EDS, progeroid type",1/49,20/10899,0.08624981129052867,0.3474288173111436,0.3273528790270621,GPC1,1
R-HSA-3560801,Defective B3GAT3 causes JDSSDHD,1/49,20/10899,0.08624981129052867,0.3474288173111436,0.3273528790270621,GPC1,1
R-HSA-388844,Receptor-type tyrosine-protein phosphatases,1/49,20/10899,0.08624981129052867,0.3474288173111436,0.3273528790270621,SLITRK3,1
R-HSA-4420332,Defective B3GALT6 causes EDSP2 and SEMDJL1,1/49,20/10899,0.08624981129052867,0.3474288173111436,0.3273528790270621,GPC1,1
R-HSA-5625900,RHO GTPases activate CIT,1/49,20/10899,0.08624981129052867,0.3474288173111436,0.3273528790270621,RHOC,1
R-HSA-5627117,RHO GTPases Activate ROCKs,1/49,20/10899,0.08624981129052867,0.3474288173111436,0.3273528790270621,RHOC,1
R-HSA-6803204,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,1/49,20/10899,0.08624981129052867,0.3474288173111436,0.3273528790270621,STEAP3,1
R-HSA-416572,Sema4D induced cell migration and growth-cone collapse,1/49,21/10899,0.0903654247887149,0.352931067137877,0.33253718508390323,RHOC,1
R-HSA-5218921,VEGFR2 mediated cell proliferation,1/49,21/10899,0.0903654247887149,0.352931067137877,0.33253718508390323,ITPR2,1
R-HSA-198753,ERK/MAPK targets,1/49,22/10899,0.09446287783020713,0.352931067137877,0.33253718508390323,DUSP6,1
R-HSA-9613829,Chaperone Mediated Autophagy,1/49,22/10899,0.09446287783020713,0.352931067137877,0.33253718508390323,VIM,1
R-HSA-112409,RAF-independent MAPK1/3 activation,1/49,23/10899,0.09854224888714558,0.352931067137877,0.33253718508390323,DUSP6,1
R-HSA-1482801,Acyl chain remodelling of PS,1/49,23/10899,0.09854224888714558,0.352931067137877,0.33253718508390323,PLA2G5,1
