ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-5619102,SLC transporter disorders,2/12,98/10899,0.004980854893975673,0.10259705090767954,0.06635953831695189,SLC3A2/SLC20A2,2
R-HSA-425393,Transport of inorganic cations/anions and amino acids/oligopeptides,2/12,108/10899,0.0060180836945068405,0.10259705090767954,0.06635953831695189,SLC3A2/SLC20A2,2
R-HSA-166520,Signaling by NTRKs,2/12,134/10899,0.009134913068399435,0.10259705090767954,0.06635953831695189,PCSK5/IRS2,2
R-HSA-74749,Signal attenuation,1/12,10/10899,0.010960297070206515,0.10259705090767954,0.06635953831695189,IRS2,1
R-HSA-2586552,Signaling by Leptin,1/12,11/10899,0.012050248069853886,0.10259705090767954,0.06635953831695189,IRS2,1
R-HSA-9027276,Erythropoietin activates Phosphoinositide-3-kinase (PI3K),1/12,12/10899,0.013139097906661346,0.10259705090767954,0.06635953831695189,IRS2,1
R-HSA-2168880,Scavenging of heme from plasma,1/12,13/10899,0.014226847592076708,0.10259705090767954,0.06635953831695189,LRP1,1
R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,1/12,13/10899,0.014226847592076708,0.10259705090767954,0.06635953831695189,WEE1,1
R-HSA-71240,Tryptophan catabolism,1/12,14/10899,0.015313498136711678,0.10259705090767954,0.06635953831695189,SLC3A2,1
R-HSA-8964539,Glutamate and glutamine metabolism,1/12,14/10899,0.015313498136711678,0.10259705090767954,0.06635953831695189,GLUL,1
R-HSA-9027284,Erythropoietin activates RAS,1/12,14/10899,0.015313498136711678,0.10259705090767954,0.06635953831695189,IRS2,1
R-HSA-5619115,Disorders of transmembrane transporters,2/12,176/10899,0.015386944615640611,0.10259705090767954,0.06635953831695189,SLC3A2/SLC20A2,2
R-HSA-156711,Polo-like kinase mediated events,1/12,16/10899,0.0174835058419065,0.10259705090767954,0.06635953831695189,WEE1,1
R-HSA-6788467,IL-6-type cytokine receptor ligand interactions,1/12,17/10899,0.018566865019513767,0.10259705090767954,0.06635953831695189,CLCF1,1
R-HSA-8963889,Assembly of active LPL and LIPC lipase complexes,1/12,19/10899,0.02073029906110979,0.10259705090767954,0.06635953831695189,PCSK5,1
R-HSA-2022870,Chondroitin sulfate biosynthesis,1/12,20/10899,0.021810375937145632,0.10259705090767954,0.06635953831695189,CHSY1,1
R-HSA-373753,Nephrin family interactions,1/12,23/10899,0.025044058041009065,0.10259705090767954,0.06635953831695189,ACTN4,1
R-HSA-6783589,Interleukin-6 family signaling,1/12,24/10899,0.02611977257792586,0.10259705090767954,0.06635953831695189,CLCF1,1
R-HSA-982772,Growth hormone receptor signaling,1/12,24/10899,0.02611977257792586,0.10259705090767954,0.06635953831695189,IRS2,1
R-HSA-210991,Basigin interactions,1/12,25/10899,0.027194399035770478,0.10259705090767954,0.06635953831695189,SLC3A2,1
R-HSA-69273,Cyclin A/B1/B2 associated events during G2/M transition,1/12,25/10899,0.027194399035770478,0.10259705090767954,0.06635953831695189,WEE1,1
R-HSA-9006335,Signaling by Erythropoietin,1/12,25/10899,0.027194399035770478,0.10259705090767954,0.06635953831695189,IRS2,1
R-HSA-425407,SLC-mediated transmembrane transport,2/12,250/10899,0.029724626514373485,0.10726713046491301,0.06938013511364063,SLC3A2/SLC20A2,2
R-HSA-3000157,Laminin interactions,1/12,30/10899,0.032551245131799744,0.11257305608080745,0.07281199568955206,ITGA7,1
R-HSA-352230,Amino acid transport across the plasma membrane,1/12,33/10899,0.0357523597531042,0.1141325330579865,0.0738206618383933,SLC3A2,1
R-HSA-8963899,Plasma lipoprotein remodeling,1/12,33/10899,0.0357523597531042,0.1141325330579865,0.0738206618383933,PCSK5,1
R-HSA-1266695,Interleukin-7 signaling,1/12,36/10899,0.03894376244051134,0.11971601046527561,0.07743204227937928,IRS2,1
R-HSA-8853659,RET signaling,1/12,40/10899,0.04318390487199997,0.12296162767353594,0.07953130008053688,IRS2,1
R-HSA-3560782,Diseases associated with glycosaminoglycan metabolism,1/12,41/10899,0.04424125758786146,0.12296162767353594,0.07953130008053688,CHSY1,1
R-HSA-2173782,Binding and Uptake of Ligands by Scavenger Receptors,1/12,42/10899,0.0452975391230378,0.12296162767353594,0.07953130008053688,LRP1,1
R-HSA-109704,PI3K Cascade,1/12,44/10899,0.04740689259702591,0.12296162767353594,0.07953130008053688,IRS2,1
R-HSA-975634,Retinoid metabolism and transport,1/12,44/10899,0.04740689259702591,0.12296162767353594,0.07953130008053688,LRP1,1
R-HSA-112399,IRS-mediated signalling,1/12,48/10899,0.05161278873359443,0.12320120698988854,0.07968625943543836,IRS2,1
