ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,2/7,108/10899,0.001977820214280338,0.057356786214129804,0.03331065624051096,MMP2/TWIST1,2
R-HSA-73817,Purine ribonucleoside monophosphate biosynthesis,1/7,11/10899,0.007045446927566257,0.06345610781764942,0.036852911981212,IMPDH1,1
R-HSA-8956320,Nucleotide biosynthesis,1/7,14/10899,0.008959531743673366,0.06345610781764942,0.036852911981212,IMPDH1,1
R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins,1/7,18/10899,0.011506724608016938,0.06345610781764942,0.036852911981212,AOPEP,1
R-HSA-9037629,Lewis blood group biosynthesis,1/7,18/10899,0.011506724608016938,0.06345610781764942,0.036852911981212,FUT4,1
R-HSA-9033658,Blood group systems biosynthesis,1/7,22/10899,0.014048303826544095,0.06345610781764942,0.036852911981212,FUT4,1
R-HSA-9748787,Azathioprine ADME,1/7,24/10899,0.015316991542191238,0.06345610781764942,0.036852911981212,IMPDH1,1
R-HSA-1592389,Activation of Matrix Metalloproteinases,1/7,33/10899,0.02100878546224505,0.0761568473006383,0.04422902202577905,MMP2,1
R-HSA-3928665,EPH-ephrin mediated repulsion of cells,1/7,51/10899,0.032307818901851415,0.09446935090408431,0.054864232829958226,MMP2,1
R-HSA-449147,Signaling by Interleukins,2/7,473/10899,0.034140522213378044,0.09446935090408431,0.054864232829958226,MMP2/TWIST1,2
R-HSA-1442490,Collagen degradation,1/7,64/10899,0.040398547204460566,0.09446935090408431,0.054864232829958226,MMP2,1
R-HSA-8939902,Regulation of RUNX2 expression and activity,1/7,73/10899,0.04596579345086593,0.09446935090408431,0.054864232829958226,TWIST1,1
R-HSA-9009391,Extra-nuclear estrogen signaling,1/7,77/10899,0.048431224379626436,0.09446935090408431,0.054864232829958226,MMP2,1
R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,1/7,84/10899,0.05273258910714507,0.09446935090408431,0.054864232829958226,NR2F2,1
R-HSA-2980736,Peptide hormone metabolism,1/7,91/10899,0.057017277284145185,0.09446935090408431,0.054864232829958226,AOPEP,1
R-HSA-163125,Post-translational modification: synthesis of GPI-anchored proteins,1/7,92/10899,0.05762801738953127,0.09446935090408431,0.054864232829958226,RECK,1
R-HSA-2682334,EPH-Ephrin signaling,1/7,92/10899,0.05762801738953127,0.09446935090408431,0.054864232829958226,MMP2,1
R-HSA-15869,Metabolism of nucleotides,1/7,99/10899,0.06189371266129662,0.09446935090408431,0.054864232829958226,IMPDH1,1
R-HSA-9679191,Potential therapeutics for SARS,1/7,99/10899,0.06189371266129662,0.09446935090408431,0.054864232829958226,IMPDH1,1
R-HSA-9748784,Drug ADME,1/7,108/10899,0.06735385070713207,0.09766308352534149,0.05671903217442701,IMPDH1,1
R-HSA-8878166,Transcriptional regulation by RUNX2,1/7,121/10899,0.07519261592407689,0.1022818834934498,0.05940145683830116,TWIST1,1
R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),1/7,125/10899,0.07759315299503089,0.1022818834934498,0.05940145683830116,MMP2,1
R-HSA-1474228,Degradation of the extracellular matrix,1/7,140/10899,0.0865476623815643,0.10912531343762456,0.06337586261350246,MMP2,1
R-HSA-8939211,ESR-mediated signaling,1/7,223/10899,0.13476136830643037,0.16283665337027003,0.09456938126767045,MMP2,1
R-HSA-71387,Metabolism of carbohydrates,1/7,295/10899,0.1748019810409004,0.1906724035201069,0.11073533416775719,FUT4,1
R-HSA-9006931,Signaling by Nuclear Receptors,1/7,299/10899,0.17697907820536862,0.1906724035201069,0.11073533416775719,MMP2,1
R-HSA-1474244,Extracellular matrix organization,1/7,300/10899,0.17752258258768572,0.1906724035201069,0.11073533416775719,MMP2,1
R-HSA-9679506,SARS-CoV Infections,1/7,413/10899,0.23699139738130848,0.24545537585921237,0.14255121646996,IMPDH1,1
R-HSA-6798695,Neutrophil degranulation,1/7,482/10899,0.27146009203144483,0.27146009203144483,0.157653773956556,IMPDH1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,2/3,200/4383,0.006029398114900167,0.04220578680430117,0.03173367428894825,KLF10/FUT4,2
HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TGF_BETA_SIGNALING,1/3,54/4383,0.036515713658129445,0.12780499780345306,0.09609398331086696,KLF10,1
HALLMARK_COAGULATION,HALLMARK_COAGULATION,1/3,138/4383,0.09153331731883452,0.1307694861992047,0.09832292195428925,MMP2,1
HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,1/3,161/4383,0.10622349294226263,0.1307694861992047,0.09832292195428925,MMP2,1
HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,1/3,200/4383,0.1307694861992047,0.1307694861992047,0.09832292195428925,MMP2,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1/3,200/4383,0.1307694861992047,0.1307694861992047,0.09832292195428925,MMP2,1
HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_EARLY,1/3,200/4383,0.1307694861992047,0.1307694861992047,0.09832292195428925,KLF10,1
FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_DN,FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_DN,2/12,26/21728,9.020676088381775e-5,0.01748669419393177,0.008464845688123154,TWIST1/FRZB,2
WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR,WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR,2/12,31/21728,1.2886718021052517e-4,0.01748669419393177,0.008464845688123154,MMP2/TWIST1,2
GENTILE_UV_RESPONSE_CLUSTER_D8,GENTILE_UV_RESPONSE_CLUSTER_D8,2/12,37/21728,1.8423154485941825e-4,0.01748669419393177,0.008464845688123154,TWIST1/NR2F2,2
WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT,WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT,2/12,41/21728,2.2655338518190682e-4,0.01748669419393177,0.008464845688123154,MMP2/TWIST1,2
WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER,WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER,2/12,44/21728,2.6112475747992324e-4,0.01748669419393177,0.008464845688123154,MMP2/TWIST1,2
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_DN,LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_DN,2/12,48/21728,3.1098036354691743e-4,0.01748669419393177,0.008464845688123154,KLF10/FRZB,2
ONDER_CDH1_TARGETS_2_UP,ONDER_CDH1_TARGETS_2_UP,3/12,257/21728,3.3249767974623284e-4,0.01748669419393177,0.008464845688123154,MMP2/TWIST1/RECK,3
WESTON_VEGFA_TARGETS_6HR,WESTON_VEGFA_TARGETS_6HR,2/12,50/21728,3.3751527790387833e-4,0.01748669419393177,0.008464845688123154,MMP2/FHL3,2
BOQUEST_STEM_CELL_UP,BOQUEST_STEM_CELL_UP,3/12,262/21728,3.5181389169741884e-4,0.01748669419393177,0.008464845688123154,MMP2/TWIST1/RECK,3
PEART_HDAC_PROLIFERATION_CLUSTER_UP,PEART_HDAC_PROLIFERATION_CLUSTER_UP,2/12,53/21728,3.793209152696696e-4,0.01748669419393177,0.008464845688123154,KLF10/RECK,2
WP_CCL18_SIGNALING_PATHWAY,WP_CCL18_SIGNALING_PATHWAY,2/12,56/21728,4.235244846659163e-4,0.017749526130089763,0.008592075669777441,MMP2/TWIST1,2
BENPORATH_OCT4_TARGETS,BENPORATH_OCT4_TARGETS,3/12,290/21728,4.734685463153711e-4,0.01818908332094884,0.008804853668320936,MMP2/NR2F2/TRIP4,3
HOWLIN_PUBERTAL_MAMMARY_GLAND,HOWLIN_PUBERTAL_MAMMARY_GLAND,2/12,67/21728,6.060113564569546e-4,0.02149009502512739,0.010402786037965538,TWIST1/RECK,2
PHONG_TNF_RESPONSE_NOT_VIA_P38,PHONG_TNF_RESPONSE_NOT_VIA_P38,3/12,341/21728,7.587858837440687e-4,0.023393699549009585,0.011324270588857249,MMP2/NR2F2/AOPEP,3
CARD_MIR302A_TARGETS,CARD_MIR302A_TARGETS,2/12,77/21728,7.995283590327484e-4,0.023393699549009585,0.011324270588857249,TWIST1/NR2F2,2
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP,SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP,3/12,353/21728,8.388465634555448e-4,0.023393699549009585,0.011324270588857249,MMP2/TWIST1/RECK,3
FONTAINE_PAPILLARY_THYROID_CARCINOMA_DN,FONTAINE_PAPILLARY_THYROID_CARCINOMA_DN,2/12,80/21728,8.626743868398329e-4,0.023393699549009585,0.011324270588857249,TWIST1/FRZB,2
WESTON_VEGFA_TARGETS,WESTON_VEGFA_TARGETS,2/12,95/21728,0.0012133405573349452,0.031074999829522762,0.01504258468742739,MMP2/FHL3,2
RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP,RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP,3/12,412/21728,0.001310905286984014,0.031806701963138444,0.015396782318039393,KLF10/MMP2/SLC43A3,3
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,2/12,111/21728,0.0016508790573523254,0.0380527622719711,0.018420334745194368,MMP2/TWIST1,2
LIM_MAMMARY_STEM_CELL_UP,LIM_MAMMARY_STEM_CELL_UP,3/12,480/21728,0.002031481511068511,0.04459585602869446,0.021587673200327038,MMP2/RECK/AOPEP,3
WP_ADIPOGENESIS,WP_ADIPOGENESIS,2/12,131/21728,0.0022884945519452905,0.04795436311121722,0.023213437560401996,TWIST1/FRZB,2
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN,VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN,2/12,134/21728,0.0023927208915314464,0.047958449173738996,0.02321541551508772,MMP2/FRZB,2
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP,VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP,2/12,164/21728,0.0035560760456754487,0.06557404228225527,0.0317426577550819,MMP2/FRZB,2
