ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,6/33,108/10899,7.335675114063879e-7,1.6578625757784367e-4,1.389917390033156e-4,IL1B/MYC/IL6/HMOX1/IL10/PTGS2,6
R-HSA-6783783,Interleukin-10 signaling,4/33,47/10899,1.133317560642332e-5,0.0012806488435258352,0.0010736692679769462,IL1B/IL6/IL10/PTGS2,4
R-HSA-445355,Smooth Muscle Contraction,3/33,45/10899,3.2908927433676193e-4,0.021269413608930855,0.017831832555228477,MYLK/ACTG2/ACTA2,3
R-HSA-449147,Signaling by Interleukins,7/33,473/10899,4.433421326609175e-4,0.021269413608930855,0.017831832555228477,IL1B/CNN2/MYC/IL6/HMOX1/IL10/PTGS2,7
R-HSA-8848021,Signaling by PTK6,3/33,54/10899,5.646746975822351e-4,0.021269413608930855,0.017831832555228477,PTPN1/HBEGF/GPNMB,3
R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases,3/33,54/10899,5.646746975822351e-4,0.021269413608930855,0.017831832555228477,PTPN1/HBEGF/GPNMB,3
R-HSA-9658195,Leishmania infection,4/33,164/10899,0.0014390081645745494,0.04645940645626402,0.03895059693585246,IL1B/IL6/HMOX1/IL10,4
R-HSA-112409,RAF-independent MAPK1/3 activation,2/33,23/10899,0.0021615591562836583,0.06106404616501335,0.0511948221225077,DUSP1/IL6,2
R-HSA-9660826,Purinergic signaling in leishmaniasis infection,2/33,26/10899,0.0027609969189478166,0.06239853036822066,0.052313625832695484,IL1B/HMOX1,2
R-HSA-9664424,Cell recruitment (pro-inflammatory response),2/33,26/10899,0.0027609969189478166,0.06239853036822066,0.052313625832695484,IL1B/HMOX1,2
R-HSA-416476,G alpha (q) signalling events,4/33,216/10899,0.003912034936003536,0.08037453595789083,0.06738433382589823,HBEGF/RGS16/RGS2/BDKRB2,4
R-HSA-8950505,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,2/33,38/10899,0.005838409486924761,0.10995671200374967,0.0921854129514436,CNN2/IL10,2
R-HSA-9020591,Interleukin-12 signaling,2/33,47/10899,0.008826651903603443,0.1534479484780291,0.12864755810919998,CNN2/IL10,2
R-HSA-447115,Interleukin-12 family signaling,2/33,57/10899,0.012788784890137711,0.20644752751222303,0.17308129926502167,CNN2/IL10,2
