ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-9013405,RHOD GTPase cycle,3/43,54/10899,0.0012333584660213098,0.263045731667039,0.24882191777011908,STBD1/AKAP12/SLC4A7,3
R-HSA-9022699,MECP2 regulates neuronal receptors and channels,2/43,17/10899,0.001991547235490519,0.263045731667039,0.24882191777011908,MET/SLC2A3,2
R-HSA-204005,COPII-mediated vesicle transport,3/43,68/10899,0.0023982365508545566,0.263045731667039,0.24882191777011908,MCFD2/SEC24A/USO1,3
R-HSA-425407,SLC-mediated transmembrane transport,5/43,250/10899,0.00288269294977577,0.263045731667039,0.24882191777011908,SLC4A7/SLC35D1/SLC2A3/SLC33A1/SLC39A14,5
R-HSA-5673001,RAF/MAP kinase cascade,5/43,280/10899,0.004677215532972914,0.2646154860405784,0.2503067899677281,RASA2/MET/ITGB3/PSMD5/DUSP5,5
R-HSA-5684996,MAPK1/MAPK3 signaling,5/43,286/10899,0.005114498679330144,0.2646154860405784,0.2503067899677281,RASA2/MET/ITGB3/PSMD5/DUSP5,5
R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",2/43,29/10899,0.005769732691726581,0.2646154860405784,0.2503067899677281,SEC24A/HSPA5,2
R-HSA-170834,Signaling by TGF-beta Receptor Complex,3/43,93/10899,0.005799791474861992,0.2646154860405784,0.2503067899677281,PPP1R15A/ITGB3/WWTR1,3
R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,6/43,433/10899,0.006653904468767841,0.26985279234447357,0.2552608965796318,ESR2/MET/ITGB3/PSMD5/PPFIBP1/PRKAR1A,6
R-HSA-5694530,Cargo concentration in the ER,2/43,33/10899,0.007429022738199136,0.27115932994426845,0.25649678506624385,MCFD2/SEC24A,2
R-HSA-5683057,MAPK family signaling cascades,5/43,325/10899,0.008692918653703724,0.27806286365679284,0.2630270202723232,RASA2/MET/ITGB3/PSMD5/DUSP5,5
R-HSA-3928662,EPHB-mediated forward signaling,2/43,42/10899,0.011845962420908636,0.27806286365679284,0.2630270202723232,ACTR3/EFNB2,2
R-HSA-9035034,RHOF GTPase cycle,2/43,42/10899,0.011845962420908636,0.27806286365679284,0.2630270202723232,AKAP12/SLC4A7,2
R-HSA-8878166,Transcriptional regulation by RUNX2,3/43,121/10899,0.011926205709070487,0.27806286365679284,0.2630270202723232,HIVEP3/PSMD5/WWTR1,3
R-HSA-9006936,Signaling by TGFB family members,3/43,122/10899,0.012193681956465856,0.27806286365679284,0.2630270202723232,PPP1R15A/ITGB3/WWTR1,3
R-HSA-425397,"Transport of vitamins, nucleosides, and related molecules",2/43,43/10899,0.012392963371817669,0.27806286365679284,0.2630270202723232,SLC35D1/SLC33A1,2
R-HSA-1566948,Elastic fibre formation,2/43,44/10899,0.012950873101823229,0.27806286365679284,0.2630270202723232,LOXL1/ITGB3,2
R-HSA-2173789,TGF-beta receptor signaling activates SMADs,2/43,46/10899,0.01409905781569239,0.28589756126265126,0.2704380680436903,PPP1R15A/ITGB3,2
R-HSA-383280,Nuclear Receptor transcription pathway,2/43,52/10899,0.017796126459538784,0.34187295567008713,0.3233866747218129,NRBF2/ESR2,2
R-HSA-9700206,Signaling by ALK in cancer,2/43,55/10899,0.01978236993616306,0.34383642984283413,0.3252439768953125,PPFIBP1/PRKAR1A,2
R-HSA-9725370,Signaling by ALK fusions and activated point mutants,2/43,55/10899,0.01978236993616306,0.34383642984283413,0.3252439768953125,PPFIBP1/PRKAR1A,2
R-HSA-199977,ER to Golgi Anterograde Transport,3/43,154/10899,0.022603660590393416,0.37501527797698164,0.35473687433727463,MCFD2/SEC24A/USO1,3
R-HSA-8986944,Transcriptional Regulation by MECP2,2/43,62/10899,0.02475804823986862,0.3907893073309341,0.3696579460837675,MET/SLC2A3,2
R-HSA-5658442,Regulation of RAS by GAPs,2/43,68/10899,0.029385830795499338,0.3907893073309341,0.3696579460837675,RASA2/PSMD5,2
R-HSA-9006925,Intracellular signaling by second messengers,4/43,309/10899,0.03286377445142639,0.3907893073309341,0.3696579460837675,ESR2/MET/PSMD5/PRKAR1A,4
R-HSA-8939902,Regulation of RUNX2 expression and activity,2/43,73/10899,0.0334849989090256,0.3907893073309341,0.3696579460837675,HIVEP3/PSMD5,2
R-HSA-948021,Transport to the Golgi and subsequent modification,3/43,185/10899,0.03615899612279524,0.3907893073309341,0.3696579460837675,MCFD2/SEC24A/USO1,3
R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,2/43,78/10899,0.037794457481802365,0.3907893073309341,0.3696579460837675,ESR2/MET,2
R-HSA-381183,ATF6 (ATF6-alpha) activates chaperone genes,1/43,10/10899,0.03877576031895391,0.3907893073309341,0.3696579460837675,HSPA5,1
R-HSA-425381,Bicarbonate transporters,1/43,10/10899,0.03877576031895391,0.3907893073309341,0.3696579460837675,SLC4A7,1
R-HSA-442380,Zinc influx into cells by the SLC39 gene family,1/43,10/10899,0.03877576031895391,0.3907893073309341,0.3696579460837675,SLC39A14,1
R-HSA-8875656,MET receptor recycling,1/43,10/10899,0.03877576031895391,0.3907893073309341,0.3696579460837675,MET,1
R-HSA-8851805,MET activates RAS signaling,1/43,11/10899,0.04257157649181531,0.3907893073309341,0.3696579460837675,MET,1
R-HSA-8875555,MET activates RAP1 and RAC1,1/43,11/10899,0.04257157649181531,0.3907893073309341,0.3696579460837675,MET,1
R-HSA-210990,PECAM1 interactions,1/43,12/10899,0.046352750464156545,0.3907893073309341,0.3696579460837675,ITGB3,1
R-HSA-381033,ATF6 (ATF6-alpha) activates chaperones,1/43,12/10899,0.046352750464156545,0.3907893073309341,0.3696579460837675,HSPA5,1
R-HSA-9700645,ALK mutants bind TKIs,1/43,12/10899,0.046352750464156545,0.3907893073309341,0.3696579460837675,PRKAR1A,1
R-HSA-2682334,EPH-Ephrin signaling,2/43,92/10899,0.05090078608973299,0.3907893073309341,0.3696579460837675,ACTR3/EFNB2,2
R-HSA-162658,Golgi Cisternae Pericentriolar Stack Reorganization,1/43,14/10899,0.05387139217239412,0.3907893073309341,0.3696579460837675,USO1,1
R-HSA-3322077,Glycogen synthesis,1/43,14/10899,0.05387139217239412,0.3907893073309341,0.3696579460837675,GBE1,1
R-HSA-442720,CREB1 phosphorylation through the activation of Adenylate Cyclase,1/43,14/10899,0.05387139217239412,0.3907893073309341,0.3696579460837675,PRKAR1A,1
R-HSA-5578768,Physiological factors,1/43,14/10899,0.05387139217239412,0.3907893073309341,0.3696579460837675,WWTR1,1
R-HSA-6803205,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain,1/43,14/10899,0.05387139217239412,0.3907893073309341,0.3696579460837675,PERP,1
R-HSA-8878159,Transcriptional regulation by RUNX3,2/43,96/10899,0.05490727366636427,0.3907893073309341,0.3696579460837675,PSMD5/WWTR1,2
R-HSA-2032785,YAP1- and WWTR1 (TAZ)-stimulated gene expression,1/43,15/10899,0.05760896958503392,0.3907893073309341,0.3696579460837675,WWTR1,1
R-HSA-354194,GRB2:SOS provides linkage to MAPK signaling for Integrins ,1/43,15/10899,0.05760896958503392,0.3907893073309341,0.3696579460837675,ITGB3,1
