ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-187037,Signaling by NTRK1 (TRKA),3/17,115/10899,6.986066137528826e-4,0.044113772781186424,0.036689817517815866,SRF/RRAD/RALGDS,3
R-HSA-166520,Signaling by NTRKs,3/17,134/10899,0.0010892289575601586,0.044113772781186424,0.036689817517815866,SRF/RRAD/RALGDS,3
R-HSA-9031628,NGF-stimulated transcription,2/17,39/10899,0.0016402615239766135,0.044287061147368564,0.03683394299456254,SRF/RRAD,2
R-HSA-198725,Nuclear Events (kinase and transcription factor activation),2/17,61/10899,0.003970028554769603,0.08039307823408447,0.06686363881717226,SRF/RRAD,2
R-HSA-9610379,HCMV Late Events,2/17,116/10899,0.013760342628959293,0.15707446208777912,0.13064022837710024,CEBPD/VPS37C,2
R-HSA-77286,mitochondrial fatty acid beta-oxidation of saturated fatty acids,1/17,11/10899,0.017032106184570406,0.15707446208777912,0.13064022837710024,ACADVL,1
R-HSA-171007,p38MAPK events,1/17,13/10899,0.020099368307349597,0.15707446208777912,0.13064022837710024,RALGDS,1
R-HSA-9768759,Regulation of NPAS4 gene expression,1/17,13/10899,0.020099368307349597,0.15707446208777912,0.13064022837710024,SRF,1
R-HSA-174490,Membrane binding and targetting of GAG proteins,1/17,14/10899,0.021629619156033342,0.15707446208777912,0.13064022837710024,VPS37C,1
R-HSA-174495,"Synthesis And Processing Of GAG, GAGPOL Polyproteins",1/17,14/10899,0.021629619156033342,0.15707446208777912,0.13064022837710024,VPS37C,1
R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors,1/17,14/10899,0.021629619156033342,0.15707446208777912,0.13064022837710024,PPP1R13L,1
R-HSA-175474,Assembly Of The HIV Virion,1/17,16/10899,0.024683375947787467,0.15707446208777912,0.13064022837710024,VPS37C,1
R-HSA-9609646,HCMV Infection,2/17,160/10899,0.02520948156964356,0.15707446208777912,0.13064022837710024,CEBPD/VPS37C,2
R-HSA-167044,Signalling to RAS,1/17,20/10899,0.030763996568408225,0.17799169443150473,0.14803727672015987,RALGDS,1
R-HSA-9634638,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,1/17,24/10899,0.036808924387818354,0.1987681916942191,0.16531727444353506,SRF,1
R-HSA-162588,Budding and maturation of HIV virion,1/17,29/10899,0.04431519040687715,0.21239642791883423,0.17665199982853005,VPS37C,1
R-HSA-917729,Endosomal Sorting Complex Required For Transport (ESCRT),1/17,32/10899,0.04879248657960267,0.21239642791883423,0.17665199982853005,VPS37C,1
R-HSA-187687,Signalling to ERKs,1/17,34/10899,0.05176637492316838,0.21239642791883423,0.17665199982853005,RALGDS,1
R-HSA-9634815,Transcriptional Regulation by NPAS4,1/17,34/10899,0.05176637492316838,0.21239642791883423,0.17665199982853005,SRF,1
R-HSA-9615710,Late endosomal microautophagy,1/17,35/10899,0.0532500354502099,0.21239642791883423,0.17665199982853005,VPS37C,1
R-HSA-77289,Mitochondrial Fatty Acid Beta-Oxidation,1/17,37/10899,0.05621080432035774,0.21239642791883423,0.17665199982853005,ACADVL,1
R-HSA-5173214,O-glycosylation of TSR domain-containing proteins,1/17,38/10899,0.05768791869400436,0.21239642791883423,0.17665199982853005,POFUT2,1
R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,1/17,42/10899,0.0635746459541714,0.22083212777652694,0.1836680464937976,TTLL3,1
R-HSA-8948216,Collagen chain trimerization,1/17,44/10899,0.06650501342662596,0.22083212777652694,0.1836680464937976,COL16A1,1
R-HSA-8854214,TBC/RABGAPs,1/17,46/10899,0.06942674868832821,0.22083212777652694,0.1836680464937976,GGA1,1
R-HSA-6783783,Interleukin-10 signaling,1/17,47/10899,0.07088438669370001,0.22083212777652694,0.1836680464937976,CXCL2,1
R-HSA-381038,XBP1(S) activates chaperone genes,1/17,50/10899,0.07524441789270608,0.22573325367811825,0.18774435653540697,ACADVL,1
R-HSA-381070,IRE1alpha activates chaperones,1/17,52/10899,0.07814039933844086,0.22604901237191818,0.18800697585188775,ACADVL,1
R-HSA-5620924,Intraflagellar transport,1/17,54/10899,0.08102784357983761,0.2263191493092016,0.18823165114735416,DYNC2I1,1
R-HSA-193648,NRAGE signals death through JNK,1/17,59/10899,0.08820925863057161,0.23048225642181613,0.1916941443924137,ARHGEF10,1
R-HSA-380108,Chemokine receptors bind chemokines,1/17,59/10899,0.08820925863057161,0.23048225642181613,0.1916941443924137,CXCL2,1
R-HSA-1442490,Collagen degradation,1/17,64/10899,0.09533783054575529,0.24132388356894308,0.20071122220159007,COL16A1,1
R-HSA-1650814,Collagen biosynthesis and modifying enzymes,1/17,67/10899,0.0995897608038302,0.2444475947003105,0.20330924055646354,COL16A1,1
R-HSA-9013026,RHOB GTPase cycle,1/17,70/10899,0.10382287724004657,0.2473427369542286,0.20571715614126876,ARHGEF10,1
R-HSA-9013106,RHOC GTPase cycle,1/17,74/10899,0.10943790142773568,0.2487519238640202,0.20688918943856136,ARHGEF10,1
R-HSA-204998,"Cell death signalling via NRAGE, NRIF and NADE",1/17,76/10899,0.11223298060664844,0.2487519238640202,0.20688918943856136,ARHGEF10,1
R-HSA-9009391,Extra-nuclear estrogen signaling,1/17,77/10899,0.11362742201195986,0.2487519238640202,0.20688918943856136,SRF,1
R-HSA-416482,G alpha (12/13) signalling events,1/17,80/10899,0.11779838781862395,0.2510965635081195,0.20883924710226962,ARHGEF10,1
R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,1/17,84/10899,0.12333094572357461,0.2525356719967084,0.21003616644300638,CEBPD,1
R-HSA-216083,Integrin cell surface interactions,1/17,85/10899,0.12470897382553503,0.2525356719967084,0.21003616644300638,COL16A1,1
R-HSA-1474290,Collagen formation,1/17,90/10899,0.13156858764607648,0.25992818534956574,0.21618458560587664,COL16A1,1
R-HSA-381119,Unfolded Protein Response (UPR),1/17,94/10899,0.13701981577454703,0.26425250185091215,0.21978115813461177,ACADVL,1
R-HSA-193704,p75 NTR receptor-mediated signalling,1/17,97/10899,0.14108708470148268,0.2657686944376767,0.22104218900599487,ARHGEF10,1
R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,1/17,108/10899,0.15584657515545075,0.28144025210265583,0.23407636302235182,CEBPD,1
R-HSA-5173105,O-linked glycosylation,1/17,111/10899,0.1598302666261996,0.28144025210265583,0.23407636302235182,POFUT2,1
R-HSA-977225,Amyloid fiber formation,1/17,111/10899,0.1598302666261996,0.28144025210265583,0.23407636302235182,GGA1,1
R-HSA-449147,Signaling by Interleukins,2/17,473/10899,0.16679623083451295,0.28745733399139467,0.23908082359258295,CEBPD/CXCL2,2
R-HSA-9007101,Rab regulation of trafficking,1/17,124/10899,0.1768893558146123,0.29850078793715823,0.24826576254682425,GGA1,1
R-HSA-6809371,Formation of the cornified envelope,1/17,130/10899,0.1846523405488375,0.3052416241725681,0.25387217604995915,KRT75,1
R-HSA-162599,Late Phase of HIV Life Cycle,1/17,136/10899,0.19234637889681694,0.3056066252599415,0.2541757507035251,VPS37C,1
R-HSA-1474228,Degradation of the extracellular matrix,1/17,140/10899,0.19743771808120636,0.3056066252599415,0.2541757507035251,COL16A1,1
R-HSA-5663220,RHO GTPases Activate Formins,1/17,140/10899,0.19743771808120636,0.3056066252599415,0.2541757507035251,SRF,1
R-HSA-73887,Death Receptor Signalling,1/17,146/10899,0.2050181199996427,0.3056066252599415,0.2541757507035251,ARHGEF10,1
R-HSA-8980692,RHOA GTPase cycle,1/17,147/10899,0.20627494990385598,0.3056066252599415,0.2541757507035251,ARHGEF10,1
R-HSA-162587,HIV Life Cycle,1/17,149/10899,0.20878300147394957,0.3056066252599415,0.2541757507035251,VPS37C,1
R-HSA-9612973,Autophagy,1/17,151/10899,0.21128359277230524,0.3056066252599415,0.2541757507035251,VPS37C,1
R-HSA-9013148,CDC42 GTPase cycle,1/17,155/10899,0.21626247773057516,0.30732036309081734,0.2556010817129605,ARHGEF10,1
R-HSA-5633007,Regulation of TP53 Activity,1/17,160/10899,0.2224444893901132,0.3106552351827443,0.2583747245184618,PPP1R13L,1
R-HSA-983231,Factors involved in megakaryocyte development and platelet production,1/17,168/10899,0.2322403364206752,0.3188384279673676,0.26518075880326875,MAFF,1
R-HSA-8978868,Fatty acid metabolism,1/17,177/10899,0.24312178888424607,0.3282144149937322,0.2729788506770482,ACADVL,1
R-HSA-9013149,RAC1 GTPase cycle,1/17,185/10899,0.2526721774929799,0.3355155143759241,0.27905124002675946,ARHGEF10,1
R-HSA-375276,Peptide ligand-binding receptors,1/17,201/10899,0.27143370923870835,0.34898619759262506,0.29025492717255363,CXCL2,1
R-HSA-5617833,Cilium Assembly,1/17,201/10899,0.27143370923870835,0.34898619759262506,0.29025492717255363,DYNC2I1,1
R-HSA-6805567,Keratinization,1/17,214/10899,0.28635009989882565,0.3624118451844512,0.30142115778823747,KRT75,1
R-HSA-8939211,ESR-mediated signaling,1/17,223/10899,0.29650793851727975,0.3694945079984563,0.30731187149969075,SRF,1
