ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-5625900,RHO GTPases activate CIT,3/57,20/10899,1.451561732844562e-4,0.022281472599164024,0.021315038077033305,RHOC/PPP1CB/RHOB,3
R-HSA-5627117,RHO GTPases Activate ROCKs,3/57,20/10899,1.451561732844562e-4,0.022281472599164024,0.021315038077033305,RHOC/PPP1CB/RHOB,3
R-HSA-419812,Calcitonin-like ligand receptors,2/57,10/10899,0.0011771887780360603,0.08193281666951527,0.07837907029245589,RAMP1/ADM,2
R-HSA-1475029,Reversible hydration of carbon dioxide,2/57,12/10899,0.0017149789314390917,0.08193281666951527,0.07837907029245589,CA2/CA12,2
R-HSA-9664420,Killing mechanisms,2/57,12/10899,0.0017149789314390917,0.08193281666951527,0.07837907029245589,JUN/FZD7,2
R-HSA-9673324,WNT5:FZD7-mediated leishmania damping,2/57,12/10899,0.0017149789314390917,0.08193281666951527,0.07837907029245589,JUN/FZD7,2
R-HSA-9024446,NR1H2 and NR1H3-mediated signaling,3/57,47/10899,0.0018681749729205436,0.08193281666951527,0.07837907029245589,SREBF1/PLTP/ABCA1,3
R-HSA-9617828,FOXO-mediated transcription of cell cycle genes,2/57,17/10899,0.003475090092426852,0.13335658229688044,0.12757238628777523,CDKN1A/GADD45A,2
R-HSA-9614085,FOXO-mediated transcription,3/57,65/10899,0.004709258528120208,0.160638040903656,0.15367054144392256,CDKN1A/SREBF1/GADD45A,3
R-HSA-416572,Sema4D induced cell migration and growth-cone collapse,2/57,21/10899,0.0052945099997881075,0.1617073400577207,0.15469346091583774,RHOC/RHOB,2
R-HSA-400253,Circadian Clock,3/57,70/10899,0.005794074073729406,0.1617073400577207,0.15469346091583774,PPP1CB/SREBF1/CRY1,3
R-HSA-174824,"Plasma lipoprotein assembly, remodeling, and clearance",3/57,74/10899,0.006761269168758817,0.1729758029007464,0.16547316649857105,PLTP/ABCA1/NPC1,3
R-HSA-400685,Sema4D in semaphorin signaling,2/57,25/10899,0.007463035602867921,0.17624245616003476,0.16859813224292713,RHOC/RHOB,2
R-HSA-373080,Class B/2 (Secretin family receptors),3/57,95/10899,0.013366834654544317,0.2714868862918265,0.2597114393122564,FZD7/RAMP1/ADM,3
R-HSA-5625740,RHO GTPases activate PKNs,3/57,95/10899,0.013366834654544317,0.2714868862918265,0.2597114393122564,RHOC/PPP1CB/RHOB,3
R-HSA-114604,GPVI-mediated activation cascade,2/57,35/10899,0.014315876716257779,0.2714868862918265,0.2597114393122564,PDPN/RHOB,2
R-HSA-2129379,Molecules associated with elastic fibres,2/57,37/10899,0.015917797893331843,0.2714868862918265,0.2597114393122564,EFEMP2/EFEMP1,2
