ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-1474244,Extracellular matrix organization,4/19,300/10899,0.001572434571374312,0.09975969770475504,0.07995095390213622,COL11A1/VCAN/MMP17/NID2,4
R-HSA-8875878,MET promotes cell motility,2/19,41/10899,0.002267265856926251,0.09975969770475504,0.07995095390213622,COL11A1/TNS3,2
R-HSA-6806834,Signaling by MET,2/19,79/10899,0.008189732304080136,0.16145591710741297,0.12939648859086925,COL11A1/TNS3,2
R-HSA-2022923,Dermatan sulfate biosynthesis,1/19,11/10899,0.019018446607541373,0.16145591710741297,0.12939648859086925,VCAN,1
R-HSA-2024101,CS/DS degradation,1/19,14/10899,0.0241455175244909,0.16145591710741297,0.12939648859086925,VCAN,1
R-HSA-1474228,Degradation of the extracellular matrix,2/19,140/10899,0.02428368105156348,0.16145591710741297,0.12939648859086925,COL11A1/MMP17,2
R-HSA-8949664,Processing of SMDT1,1/19,16/10899,0.027549450162969946,0.16145591710741297,0.12939648859086925,YME1L1,1
R-HSA-9659787,Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects,1/19,17/10899,0.02924719531108233,0.16145591710741297,0.12939648859086925,CDKN1C,1
R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",1/19,17/10899,0.02924719531108233,0.16145591710741297,0.12939648859086925,CDKN1C,1
R-HSA-73780,RNA Polymerase III Chain Elongation,1/19,18/10899,0.03094213220587072,0.16145591710741297,0.12939648859086925,POLR3D,1
R-HSA-2022870,Chondroitin sulfate biosynthesis,1/19,20/10899,0.03432359877899549,0.16145591710741297,0.12939648859086925,VCAN,1
R-HSA-3560783,"Defective B4GALT7 causes EDS, progeroid type",1/19,20/10899,0.03432359877899549,0.16145591710741297,0.12939648859086925,VCAN,1
R-HSA-3560801,Defective B3GAT3 causes JDSSDHD,1/19,20/10899,0.03432359877899549,0.16145591710741297,0.12939648859086925,VCAN,1
R-HSA-4420332,Defective B3GALT6 causes EDSP2 and SEMDJL1,1/19,20/10899,0.03432359877899549,0.16145591710741297,0.12939648859086925,VCAN,1
R-HSA-73980,RNA Polymerase III Transcription Termination,1/19,23/10899,0.0393748462165614,0.16145591710741297,0.12939648859086925,POLR3D,1
R-HSA-8949215,Mitochondrial calcium ion transport,1/19,23/10899,0.0393748462165614,0.16145591710741297,0.12939648859086925,YME1L1,1
R-HSA-9013418,RHOBTB2 GTPase cycle,1/19,23/10899,0.0393748462165614,0.16145591710741297,0.12939648859086925,PHIP,1
R-HSA-1971475,A tetrasaccharide linker sequence is required for GAG synthesis,1/19,26/10899,0.04440105539091954,0.16145591710741297,0.12939648859086925,VCAN,1
R-HSA-76066,RNA Polymerase III Transcription Initiation From Type 2 Promoter,1/19,27/10899,0.04607091467056401,0.16145591710741297,0.12939648859086925,POLR3D,1
R-HSA-76061,RNA Polymerase III Transcription Initiation From Type 1 Promoter,1/19,28/10899,0.04773800928252658,0.16145591710741297,0.12939648859086925,POLR3D,1
R-HSA-76071,RNA Polymerase III Transcription Initiation From Type 3 Promoter,1/19,28/10899,0.04773800928252658,0.16145591710741297,0.12939648859086925,POLR3D,1
R-HSA-3000157,Laminin interactions,1/19,30/10899,0.051063921790522326,0.16145591710741297,0.12939648859086925,NID2,1
R-HSA-525793,Myogenesis,1/19,30/10899,0.051063921790522326,0.16145591710741297,0.12939648859086925,TCF12,1
R-HSA-8874081,MET activates PTK2 signaling,1/19,30/10899,0.051063921790522326,0.16145591710741297,0.12939648859086925,COL11A1,1
R-HSA-1592389,Activation of Matrix Metalloproteinases,1/19,33/10899,0.05603216342250583,0.16145591710741297,0.12939648859086925,MMP17,1
R-HSA-202433,Generation of second messenger molecules,1/19,34/10899,0.05768276059671662,0.16145591710741297,0.12939648859086925,ENAH,1
R-HSA-9706574,RHOBTB GTPase Cycle,1/19,35/10899,0.0593306232335008,0.16145591710741297,0.12939648859086925,PHIP,1
R-HSA-76046,RNA Polymerase III Transcription Initiation,1/19,36/10899,0.0609757556118663,0.16145591710741297,0.12939648859086925,POLR3D,1
R-HSA-9687139,Aberrant regulation of mitotic cell cycle due to RB1 defects,1/19,36/10899,0.0609757556118663,0.16145591710741297,0.12939648859086925,CDKN1C,1
