ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-6798695,Neutrophil degranulation,11/50,482/10899,8.801598449696058e-6,0.002557689768698206,0.0020920534087367553,ANXA2/CD59/TXNDC5/IQGAP1/GLB1/TCIRG1/ACTR2/HEXB/STOM/RAP2C/CSTB,11
R-HSA-2022857,Keratan sulfate degradation,3/50,13/10899,2.5157604282277435e-5,0.002557689768698206,0.0020920534087367553,LUM/GLB1/HEXB,3
R-HSA-75205,Dissolution of Fibrin Clot,3/50,13/10899,2.5157604282277435e-5,0.002557689768698206,0.0020920534087367553,ANXA2/S100A10/SERPINB8,3
R-HSA-114608,Platelet degranulation ,5/50,129/10899,2.9717514127414397e-4,0.02143037958657882,0.01752890409670123,CALU/TIMP1/PFN1/APLP2/TAGLN2,5
R-HSA-76005,Response to elevated platelet cytosolic Ca2+,5/50,134/10899,3.5433232010887296e-4,0.02143037958657882,0.01752890409670123,CALU/TIMP1/PFN1/APLP2/TAGLN2,5
R-HSA-5694530,Cargo concentration in the ER,3/50,33/10899,4.498957933549082e-4,0.02143037958657882,0.01752890409670123,CD59/LMAN1/SEC22B,3
R-HSA-1638074,Keratan sulfate/keratin metabolism,3/50,34/10899,4.91844777396891e-4,0.02143037958657882,0.01752890409670123,LUM/GLB1/HEXB,3
R-HSA-195258,RHO GTPase Effectors,7/50,327/10899,6.758287217127385e-4,0.025765970015298154,0.021075185137620925,ITGB1/IQGAP1/PFN1/ACTR2/ARPC2/MYL9/TUBB6,7
R-HSA-3371378,Regulation by c-FLIP,2/50,11/10899,0.0011048775734031836,0.027947943710334464,0.022859922896805066,CASP8/TRADD,2
R-HSA-5218900,CASP8 activity is inhibited,2/50,11/10899,0.0011048775734031836,0.027947943710334464,0.022859922896805066,CASP8/TRADD,2
R-HSA-69416,Dimerization of procaspase-8,2/50,11/10899,0.0011048775734031836,0.027947943710334464,0.022859922896805066,CASP8/TRADD,2
R-HSA-445355,Smooth Muscle Contraction,3/50,45/10899,0.0011256953618281591,0.027947943710334464,0.022859922896805066,ANXA2/MYL9/ANXA1,3
R-HSA-449147,Signaling by Interleukins,8/50,473/10899,0.0012763295505792722,0.027947943710334464,0.022859922896805066,ITGB1/ANXA2/IL15RA/CASP8/IL10RB/IL13RA1/TIMP1/ANXA1,8
R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,2/50,12/10899,0.0013219701418523896,0.027947943710334464,0.022859922896805066,CASP8/CASP7,2
R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,4/50,108/10899,0.0014791851248128554,0.027947943710334464,0.022859922896805066,ITGB1/IL13RA1/TIMP1/ANXA1,4
R-HSA-8957275,Post-translational protein phosphorylation,4/50,108/10899,0.0014791851248128554,0.027947943710334464,0.022859922896805066,CALU/TIMP1/APLP2/LGALS1,4
R-HSA-5357786,TNFR1-induced proapoptotic signaling,2/50,13/10899,0.0015577542395924127,0.027947943710334464,0.022859922896805066,CASP8/TRADD,2
R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),4/50,125/10899,0.002526630811445815,0.04281235541616519,0.03501821650951217,CALU/TIMP1/APLP2/LGALS1,4
R-HSA-140534,Caspase activation via Death Receptors in the presence of ligand,2/50,17/10899,0.0026844396049555525,0.0430923199742865,0.03524721254152166,CASP8/TRADD,2
R-HSA-373755,Semaphorin interactions,3/50,65/10899,0.0032493134524447117,0.04955203014978185,0.04053090990681035,ITGB1/RRAS/MYL9,3
R-HSA-204005,COPII-mediated vesicle transport,3/50,68/10899,0.0036923556124386684,0.05362706960922828,0.04386407419288043,CD59/LMAN1/SEC22B,3
R-HSA-9013106,RHOC GTPase cycle,3/50,74/10899,0.004684952997743212,0.06495048474143998,0.05312602203182494,IQGAP1/LMAN1/STOM,3
R-HSA-199977,ER to Golgi Anterograde Transport,4/50,154/10899,0.005330862877693913,0.0706918772911584,0.05782217400519256,CD59/LMAN1/SEC22B/TUBB6,4
R-HSA-400685,Sema4D in semaphorin signaling,2/50,25/10899,0.005784628260784248,0.07351298414746649,0.06012968850025732,RRAS/MYL9,2
R-HSA-5357769,Caspase activation via extrinsic apoptotic signalling pathway,2/50,27/10899,0.006728605990697472,0.07784470592461465,0.06367280519114296,CASP8/TRADD,2
R-HSA-76002,"Platelet activation, signaling and aggregation",5/50,263/10899,0.006883173822743139,0.07784470592461465,0.06367280519114296,CALU/TIMP1/PFN1/APLP2/TAGLN2,5
R-HSA-216083,Integrin cell surface interactions,3/50,85/10899,0.00689117068840851,0.07784470592461465,0.06367280519114296,ITGB1/ICAM3/LUM,3
R-HSA-9013404,RAC2 GTPase cycle,3/50,88/10899,0.007583133782831863,0.07866616031672208,0.06434471094068381,ITGB1/IQGAP1/LMAN1,3
R-HSA-5213460,RIPK1-mediated regulated necrosis,2/50,29/10899,0.0077376551131202054,0.07866616031672208,0.06434471094068381,CASP8/TRADD,2
R-HSA-5675482,Regulation of necroptotic cell death,2/50,29/10899,0.0077376551131202054,0.07866616031672208,0.06434471094068381,CASP8/TRADD,2
R-HSA-2682334,EPH-Ephrin signaling,3/50,92/10899,0.008567723846996686,0.08429534752690288,0.06894908494866603,ACTR2/ARPC2/MYL9,3
R-HSA-5626467,RHO GTPases activate IQGAPs,2/50,32/10899,0.009370569706615862,0.08931324251618243,0.07305345462065656,IQGAP1/TUBB6,2
R-HSA-948021,Transport to the Golgi and subsequent modification,4/50,185/10899,0.010076464123573246,0.09313095629363151,0.07617614026433364,CD59/LMAN1/SEC22B/TUBB6,4
R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,2/50,36/10899,0.011764271742627388,0.10231114769144607,0.08368504573899127,ACTR2/ARPC2,2
R-HSA-1474244,Extracellular matrix organization,5/50,300/10899,0.011770561658875365,0.10231114769144607,0.08368504573899127,CAST/ITGB1/ICAM3/LUM/TIMP1,5
R-HSA-9645723,Diseases of programmed cell death,3/50,105/10899,0.01226949356598008,0.10231114769144607,0.08368504573899127,CAST/CASP8/TRADD,3
R-HSA-446203,Asparagine N-linked glycosylation,5/50,304/10899,0.012411516277322966,0.10231114769144607,0.08368504573899127,CD59/GLB1/LMAN1/SEC22B/TUBB6,5
R-HSA-111465,Apoptotic cleavage of cellular proteins,2/50,38/10899,0.013051255492376691,0.10475349803091819,0.0856827576646337,CASP8/CASP7,2
R-HSA-5357905,Regulation of TNFR1 signaling,2/50,40/10899,0.014396788603333873,0.11259026984658542,0.09209281778650817,CASP8/TRADD,2
R-HSA-3560782,Diseases associated with glycosaminoglycan metabolism,2/50,41/10899,0.015091155843197524,0.11507006330438112,0.09412115617994246,LUM/HEXB,2
R-HSA-3928662,EPHB-mediated forward signaling,2/50,42/10899,0.01579973593248646,0.11753462096117975,0.09613703250319106,ACTR2/ARPC2,2
R-HSA-1660662,Glycosphingolipid metabolism,2/50,46/10899,0.01877340825507319,0.1325121864547853,0.10838787986120489,GLB1/HEXB,2
R-HSA-1630316,Glycosaminoglycan metabolism,3/50,124/10899,0.01910635108100602,0.1325121864547853,0.10838787986120489,LUM/GLB1/HEXB,3
R-HSA-6783783,Interleukin-10 signaling,2/50,47/10899,0.019550978329394553,0.1325121864547853,0.10838787986120489,IL10RB/TIMP1,2
R-HSA-977606,Regulation of Complement cascade,2/50,47/10899,0.019550978329394553,0.1325121864547853,0.10838787986120489,CD46/CD59,2
R-HSA-75893,TNF signaling,2/50,49/10899,0.021146153354681785,0.14020819072125965,0.11468279965811402,CASP8/TRADD,2
R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,3/50,134/10899,0.023400598245020922,0.15019348046083858,0.12285023250808884,ITGB1/ICAM3/CLEC2B,3
R-HSA-75153,Apoptotic execution phase,2/50,52/10899,0.023637006761050003,0.15019348046083858,0.12285023250808884,CASP8/CASP7,2
R-HSA-5663220,RHO GTPases Activate Formins,3/50,140/10899,0.02620918289789739,0.15450849430517022,0.12637968300371127,ITGB1/PFN1/TUBB6,3
R-HSA-109606,Intrinsic Pathway for Apoptosis,2/50,55/10899,0.026242423418910123,0.15450849430517022,0.12637968300371127,CASP8/CASP7,2
R-HSA-5621481,C-type lectin receptors (CLRs),3/50,142/10899,0.027184040356996737,0.15450849430517022,0.12637968300371127,ICAM3/CASP8/BCL10,3
R-HSA-3781865,Diseases of glycosylation,3/50,143/10899,0.027678710617483164,0.15450849430517022,0.12637968300371127,LUM/GLB1/HEXB,3
R-HSA-5218859,Regulated Necrosis,2/50,57/10899,0.028041295901101906,0.15450849430517022,0.12637968300371127,CASP8/TRADD,2
R-HSA-166658,Complement cascade,2/50,58/10899,0.028958929847626158,0.15450849430517022,0.12637968300371127,CD46/CD59,2
R-HSA-8980692,RHOA GTPase cycle,3/50,147/10899,0.029705605919697998,0.15450849430517022,0.12637968300371127,IQGAP1/LMAN1/STOM,3
R-HSA-9013406,RHOQ GTPase cycle,2/50,59/10899,0.029888528406573907,0.15450849430517022,0.12637968300371127,IQGAP1/STOM,2
R-HSA-9664407,Parasite infection,2/50,59/10899,0.029888528406573907,0.15450849430517022,0.12637968300371127,ACTR2/ARPC2,2
R-HSA-9664417,Leishmania phagocytosis,2/50,59/10899,0.029888528406573907,0.15450849430517022,0.12637968300371127,ACTR2/ARPC2,2
R-HSA-9664422,FCGR3A-mediated phagocytosis,2/50,59/10899,0.029888528406573907,0.15450849430517022,0.12637968300371127,ACTR2/ARPC2,2
R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,2/50,61/10899,0.03178312290862387,0.16156420811883798,0.13215087946217294,ACTR2/ARPC2,2
R-HSA-2562578,TRIF-mediated programmed cell death,1/50,10/10899,0.04495838193843049,0.22132115256404047,0.18102886335695462,CASP8,1
R-HSA-9013408,RHOG GTPase cycle,2/50,74/10899,0.045185708272497974,0.22132115256404047,0.18102886335695462,ITGB1/LMAN1,2
R-HSA-71387,Metabolism of carbohydrates,4/50,295/10899,0.04578943235278004,0.22132115256404047,0.18102886335695462,LUM/GLB1/ADPGK/HEXB,4
R-HSA-3000178,ECM proteoglycans,2/50,76/10899,0.04740505051203294,0.22132115256404047,0.18102886335695462,ITGB1/LUM,2
R-HSA-109581,Apoptosis,3/50,180/10899,0.04932950372684437,0.22132115256404047,0.18102886335695462,CASP8/TRADD/CASP7,3
R-HSA-2206281,Mucopolysaccharidoses,1/50,11/10899,0.04934373237493361,0.22132115256404047,0.18102886335695462,GLB1,1
R-HSA-73614,Pyrimidine salvage,1/50,11/10899,0.04934373237493361,0.22132115256404047,0.18102886335695462,UPP1,1
R-HSA-8963691,Phenylalanine and tyrosine metabolism,1/50,11/10899,0.04934373237493361,0.22132115256404047,0.18102886335695462,FAH,1
R-HSA-2160916,Hyaluronan uptake and degradation,1/50,12/10899,0.05370934712339548,0.23401929818050884,0.19141526719165008,HEXB,1
R-HSA-73621,Pyrimidine catabolism,1/50,12/10899,0.05370934712339548,0.23401929818050884,0.19141526719165008,UPP1,1
R-HSA-111461,Cytochrome c-mediated apoptotic response,1/50,13/10899,0.05805531319704538,0.2408408070404816,0.19699489652664068,CASP7,1
R-HSA-174430,Telomere C-strand synthesis initiation,1/50,13/10899,0.05805531319704538,0.2408408070404816,0.19699489652664068,STN1,1
R-HSA-933543,NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10,1/50,13/10899,0.05805531319704538,0.2408408070404816,0.19699489652664068,CASP8,1
R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,2/50,86/10899,0.05907560843833393,0.2408408070404816,0.19699489652664068,ACTR2/ARPC2,2
R-HSA-162594,Early Phase of HIV Life Cycle,1/50,14/10899,0.06238171723343622,0.2408408070404816,0.19699489652664068,CXCR4,1
R-HSA-2024101,CS/DS degradation,1/50,14/10899,0.06238171723343622,0.2408408070404816,0.19699489652664068,HEXB,1
R-HSA-399955,SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion,1/50,14/10899,0.06238171723343622,0.2408408070404816,0.19699489652664068,RRAS,1
R-HSA-877312,Regulation of IFNG signaling,1/50,14/10899,0.06238171723343622,0.2408408070404816,0.19699489652664068,IFNGR2,1
R-HSA-8983432,Interleukin-15 signaling,1/50,14/10899,0.06238171723343622,0.2408408070404816,0.19699489652664068,IL15RA,1
R-HSA-428157,Sphingolipid metabolism,2/50,90/10899,0.06399579319202096,0.24398396154457994,0.19956582876985487,GLB1/HEXB,2
R-HSA-75892,Platelet Adhesion to exposed collagen,1/50,15/10899,0.06668864549602971,0.2510977305361369,0.20538451125820342,ITGB1,1
R-HSA-397014,Muscle contraction,3/50,205/10899,0.06750824230807614,0.2510977305361369,0.20538451125820342,ANXA2/MYL9/ANXA1,3
R-HSA-9013423,RAC3 GTPase cycle,2/50,94/10899,0.06905012921239302,0.2537384266238539,0.20754445939552502,ITGB1/LMAN1,2
R-HSA-5357801,Programmed Cell Death,3/50,210/10899,0.07146751598018194,0.2579308188587888,0.21097361197422937,CASP8/TRADD/CASP7,3
R-HSA-196757,Metabolism of folate and pterines,1/50,17/10899,0.07524441789270597,0.2579308188587888,0.21097361197422937,MTHFS,1
R-HSA-2142845,Hyaluronan metabolism,1/50,17/10899,0.07524441789270597,0.2579308188587888,0.21097361197422937,HEXB,1
R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,2/50,99/10899,0.075547118240328,0.2579308188587888,0.21097361197422937,SEC22B/TUBB6,2
