ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-212165,Epigenetic regulation of gene expression,2/11,149/10899,0.009417129487446706,0.15008665204184202,0.10947057919338665,CHD4/SAP30BP,2
R-HSA-9018519,Estrogen-dependent gene expression,2/11,150/10899,0.009539133956738865,0.15008665204184202,0.10947057919338665,TLE3/CCND1,2
R-HSA-1855167,Synthesis of pyrophosphates in the cytosol,1/11,10/10899,0.01005108609123051,0.15008665204184202,0.10947057919338665,NUDT4,1
R-HSA-196025,Formation of annular gap junctions,1/11,11/10899,0.011051126320177351,0.15008665204184202,0.10947057919338665,CLTCL1,1
R-HSA-77286,mitochondrial fatty acid beta-oxidation of saturated fatty acids,1/11,11/10899,0.011051126320177351,0.15008665204184202,0.10947057919338665,HADHA,1
R-HSA-190873,Gap junction degradation,1/11,12/10899,0.012050248069853997,0.15008665204184202,0.10947057919338665,CLTCL1,1
R-HSA-375281,Hormone ligand-binding receptors,1/11,12/10899,0.012050248069853997,0.15008665204184202,0.10947057919338665,TSHR,1
R-HSA-4641265,Repression of WNT target genes,1/11,12/10899,0.012050248069853997,0.15008665204184202,0.10947057919338665,TLE3,1
R-HSA-71064,Lysine catabolism,1/11,12/10899,0.012050248069853997,0.15008665204184202,0.10947057919338665,SLC25A21,1
R-HSA-209543,p75NTR recruits signalling complexes,1/11,13/10899,0.013048452099543528,0.15008665204184202,0.10947057919338665,RIPK2,1
R-HSA-193639,p75NTR signals via NF-kB,1/11,16/10899,0.01603756545315327,0.15008665204184202,0.10947057919338665,RIPK2,1
R-HSA-8934593,Regulation of RUNX1 Expression and Activity,1/11,17/10899,0.01703210618457074,0.15008665204184202,0.10947057919338665,CCND1,1
R-HSA-9659787,Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects,1/11,17/10899,0.01703210618457074,0.15008665204184202,0.10947057919338665,CCND1,1
R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",1/11,17/10899,0.01703210618457074,0.15008665204184202,0.10947057919338665,CCND1,1
R-HSA-8939211,ESR-mediated signaling,2/11,223/10899,0.02029712420148567,0.15008665204184202,0.10947057919338665,TLE3/CCND1,2
R-HSA-157118,Signaling by NOTCH,2/11,236/10899,0.022576089868154268,0.15008665204184202,0.10947057919338665,TLE3/CCND1,2
R-HSA-450321,JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1,1/11,23/10899,0.022980184440911766,0.15008665204184202,0.10947057919338665,RIPK2,1
R-HSA-450302,activated TAK1 mediates p38 MAPK activation,1/11,24/10899,0.023968343504092382,0.15008665204184202,0.10947057919338665,RIPK2,1
R-HSA-9634638,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,1/11,24/10899,0.023968343504092382,0.15008665204184202,0.10947057919338665,CCND1,1
R-HSA-3247509,Chromatin modifying enzymes,2/11,274/10899,0.029819399329015884,0.15008665204184202,0.10947057919338665,CCND1/CHD4,2
R-HSA-4839726,Chromatin organization,2/11,274/10899,0.029819399329015884,0.15008665204184202,0.10947057919338665,CCND1/CHD4,2
R-HSA-6804758,Regulation of TP53 Activity through Acetylation,1/11,30/10899,0.02987824249355664,0.15008665204184202,0.10947057919338665,CHD4,1
R-HSA-9006931,Signaling by Nuclear Receptors,2/11,299/10899,0.03503470248984504,0.15008665204184202,0.10947057919338665,TLE3/CCND1,2
R-HSA-9687139,Aberrant regulation of mitotic cell cycle due to RB1 defects,1/11,36/10899,0.035755592098442035,0.15008665204184202,0.10947057919338665,CCND1,1
R-HSA-168638,NOD1/2 Signaling Pathway,1/11,37/10899,0.03673199718791231,0.15008665204184202,0.10947057919338665,RIPK2,1
R-HSA-77289,Mitochondrial Fatty Acid Beta-Oxidation,1/11,37/10899,0.03673199718791231,0.15008665204184202,0.10947057919338665,HADHA,1
R-HSA-9675126,Diseases of mitotic cell cycle,1/11,38/10899,0.03770750335905293,0.15008665204184202,0.10947057919338665,CCND1,1
R-HSA-5689896,Ovarian tumor domain proteases,1/11,39/10899,0.038682111356756144,0.15008665204184202,0.10947057919338665,RIPK2,1
R-HSA-8853884,Transcriptional Regulation by VENTX,1/11,39/10899,0.038682111356756144,0.15008665204184202,0.10947057919338665,CCND1,1
R-HSA-9031628,NGF-stimulated transcription,1/11,39/10899,0.038682111356756144,0.15008665204184202,0.10947057919338665,CHD4,1
R-HSA-3769402,Deactivation of the beta-catenin transactivating complex,1/11,42/10899,0.041600553749920666,0.15008665204184202,0.10947057919338665,TLE3,1
R-HSA-445989,TAK1-dependent IKK and NF-kappa-B activation  ,1/11,45/10899,0.04451093934559358,0.15008665204184202,0.10947057919338665,RIPK2,1
R-HSA-190828,Gap junction trafficking,1/11,47/10899,0.04644673030065316,0.15008665204184202,0.10947057919338665,CLTCL1,1
R-HSA-69231,Cyclin D associated events in G1,1/11,47/10899,0.04644673030065316,0.15008665204184202,0.10947057919338665,CCND1,1
R-HSA-69236,G1 Phase,1/11,47/10899,0.04644673030065316,0.15008665204184202,0.10947057919338665,CCND1,1
R-HSA-73762,RNA Polymerase I Transcription Initiation,1/11,47/10899,0.04644673030065316,0.15008665204184202,0.10947057919338665,CHD4,1
R-HSA-2122947,NOTCH1 Intracellular Domain Regulates Transcription,1/11,48/10899,0.04741328816710144,0.15008665204184202,0.10947057919338665,TLE3,1
R-HSA-157858,Gap junction trafficking and regulation,1/11,49/10899,0.04837895527890301,0.15008665204184202,0.10947057919338665,CLTCL1,1
R-HSA-1483249,Inositol phosphate metabolism,1/11,50/10899,0.0493437323749335,0.15008665204184202,0.10947057919338665,NUDT4,1
R-HSA-3928665,EPH-ephrin mediated repulsion of cells,1/11,51/10899,0.05030762019352286,0.15008665204184202,0.10947057919338665,CLTCL1,1
R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,1/11,52/10899,0.05127061947245659,0.15008665204184202,0.10947057919338665,CCND1,1
R-HSA-8848021,Signaling by PTK6,1/11,54/10899,0.053193955359778,0.15008665204184202,0.10947057919338665,CCND1,1
R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases,1/11,54/10899,0.053193955359778,0.15008665204184202,0.10947057919338665,CCND1,1
R-HSA-9013405,RHOD GTPase cycle,1/11,54/10899,0.053193955359778,0.15008665204184202,0.10947057919338665,ARHGAP17,1
