ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-2206281,Mucopolysaccharidoses,1/7,11/10899,0.007045446927566257,0.11093608507757907,0.07212562806901426,HGSNAT,1
R-HSA-4641265,Repression of WNT target genes,1/7,12/10899,0.0076838269671976045,0.11093608507757907,0.07212562806901426,LEF1,1
R-HSA-9754189,Germ layer formation at gastrulation,1/7,17/10899,0.010870453074431463,0.11093608507757907,0.07212562806901426,LEF1,1
R-HSA-190840,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,1/7,18/10899,0.011506724608016938,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-190872,Transport of connexons to the plasma membrane,1/7,19/10899,0.012142645288813148,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-9758941,Gastrulation,1/7,19/10899,0.012142645288813148,0.11093608507757907,0.07212562806901426,LEF1,1
R-HSA-2024096,HS-GAG degradation,1/7,22/10899,0.014048303826544095,0.11093608507757907,0.07212562806901426,HGSNAT,1
R-HSA-389977,Post-chaperonin tubulin folding pathway,1/7,22/10899,0.014048303826544095,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,1/7,25/10899,0.015950810490164113,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-389957,Prefoldin mediated transfer of substrate  to CCT/TriC,1/7,28/10899,0.017850169625086676,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-5669034,TNFs bind their physiological receptors,1/7,29/10899,0.018482590636274665,0.11093608507757907,0.07212562806901426,CD70,1
R-HSA-9619483,Activation of AMPK downstream of NMDARs,1/7,29/10899,0.018482590636274665,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-9668328,Sealing of the nuclear envelope (NE) by ESCRT-III,1/7,31/10899,0.0197463855719322,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-389958,Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,1/7,32/10899,0.020377759817515217,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-5626467,RHO GTPases activate IQGAPs,1/7,32/10899,0.020377759817515217,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-5663084,Diseases of carbohydrate metabolism,1/7,34/10899,0.021639462666530274,0.11093608507757907,0.07212562806901426,HGSNAT,1
R-HSA-190861,Gap junction assembly,1/7,36/10899,0.022899772395108764,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-5696394,DNA Damage Recognition in GG-NER,1/7,38/10899,0.024158690285341566,0.11093608507757907,0.07212562806901426,DDB2,1
R-HSA-8853884,Transcriptional Regulation by VENTX,1/7,39/10899,0.024787627691474023,0.11093608507757907,0.07212562806901426,LEF1,1
R-HSA-5696400,Dual Incision in GG-NER,1/7,41/10899,0.026044460226044452,0.11093608507757907,0.07212562806901426,DDB2,1
R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,1/7,41/10899,0.026044460226044452,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-3769402,Deactivation of the beta-catenin transactivating complex,1/7,42/10899,0.02667235567441606,0.11093608507757907,0.07212562806901426,LEF1,1
R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,1/7,42/10899,0.02667235567441606,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-5696395,Formation of Incision Complex in GG-NER,1/7,43/10899,0.027299904123368912,0.11093608507757907,0.07212562806901426,DDB2,1
R-HSA-9646399,Aggrephagy,1/7,43/10899,0.027299904123368912,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-190828,Gap junction trafficking,1/7,47/10899,0.029806631120491534,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-437239,Recycling pathway of L1,1/7,47/10899,0.029806631120491534,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-157858,Gap junction trafficking and regulation,1/7,49/10899,0.031057916775042216,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,1/7,51/10899,0.032307818901851415,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-5620924,Intraflagellar transport,1/7,54/10899,0.034180080766405774,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-1638091,Heparan sulfate/heparin (HS-GAG) metabolism,1/7,55/10899,0.034803477671397354,0.11093608507757907,0.07212562806901426,HGSNAT,1
R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,1/7,55/10899,0.034803477671397354,0.11093608507757907,0.07212562806901426,TUBB6,1
R-HSA-9013406,RHOQ GTPase cycle,1/7,59/10899,0.037293617618035846,0.11094655308526663,0.0721324338944458,CDC42EP3,1
R-HSA-983189,Kinesins,1/7,59/10899,0.037293617618035846,0.11094655308526663,0.0721324338944458,TUBB6,1
R-HSA-4086398,Ca2+ pathway,1/7,62/10899,0.039157606971270575,0.11094655308526663,0.0721324338944458,LEF1,1
R-HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes,1/7,62/10899,0.039157606971270575,0.11094655308526663,0.0721324338944458,DDB2,1
R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,1/7,72/10899,0.045348580932765836,0.12035394591500453,0.07824869548653546,TUBB6,1
R-HSA-2995410,Nuclear Envelope (NE) Reassembly,1/7,75/10899,0.04719919242805992,0.12035394591500453,0.07824869548653546,TUBB6,1
R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,1/7,77/10899,0.048431224379626436,0.12035394591500453,0.07824869548653546,TUBB6,1
R-HSA-438064,Post NMDA receptor activation events,1/7,80/10899,0.05027671189613592,0.12035394591500453,0.07824869548653546,TUBB6,1
R-HSA-9663891,Selective autophagy,1/7,81/10899,0.050891192256310114,0.12035394591500453,0.07824869548653546,TUBB6,1
R-HSA-195253,Degradation of beta-catenin by the destruction complex,1/7,83/10899,0.052119130704309624,0.12035394591500453,0.07824869548653546,LEF1,1
R-HSA-5696399,Global Genome Nucleotide Excision Repair (GG-NER),1/7,84/10899,0.05273258910714507,0.12035394591500453,0.07824869548653546,DDB2,1
R-HSA-5687128,MAPK6/MAPK4 signaling,1/7,89/10899,0.055794779204652034,0.12035394591500453,0.07824869548653546,CDC42EP3,1
R-HSA-9616222,Transcriptional regulation of granulopoiesis,1/7,90/10899,0.05640619794152246,0.12035394591500453,0.07824869548653546,LEF1,1
