ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-9658195,Leishmania infection,2/9,164/10899,0.007558378019559651,0.11431571753031422,0.06966608824562086,ACTR3/GNAI2,2
R-HSA-3270619,IRF3-mediated induction of type I IFN,1/9,13/10899,0.010687759262840713,0.11431571753031422,0.06966608824562086,IFI16,1
R-HSA-170670,Adenylate cyclase inhibitory pathway,1/9,14/10899,0.011505673112431003,0.11431571753031422,0.06966608824562086,GNAI2,1
R-HSA-5682910,LGI-ADAM interactions,1/9,14/10899,0.011505673112431003,0.11431571753031422,0.06966608824562086,ADAM23,1
R-HSA-1834941,STING mediated induction of host immune responses,1/9,16/10899,0.013139697805263362,0.11431571753031422,0.06966608824562086,IFI16,1
R-HSA-392170,ADP signalling through P2Y purinoceptor 12,1/9,22/10899,0.018027375642416188,0.11431571753031422,0.06966608824562086,GNAI2,1
R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion",1/9,28/10899,0.02289352387216237,0.11431571753031422,0.06966608824562086,GNAI2,1
R-HSA-392518,Signal amplification,1/9,33/10899,0.026932261076887287,0.11431571753031422,0.06966608824562086,GNAI2,1
R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,1/9,36/10899,0.02934837447452987,0.11431571753031422,0.06966608824562086,ACTR3,1
R-HSA-3928662,EPHB-mediated forward signaling,1/9,42/10899,0.03416460936019616,0.11431571753031422,0.06966608824562086,ACTR3,1
R-HSA-9660821,ADORA2B mediated anti-inflammatory cytokines production,1/9,43/10899,0.034965246600295874,0.11431571753031422,0.06966608824562086,GNAI2,1
R-HSA-977444,GABA B receptor activation,1/9,43/10899,0.034965246600295874,0.11431571753031422,0.06966608824562086,GNAI2,1
R-HSA-991365,Activation of GABAB receptors,1/9,43/10899,0.034965246600295874,0.11431571753031422,0.06966608824562086,GNAI2,1
R-HSA-9634597,GPER1 signaling,1/9,45/10899,0.03656475144496196,0.11431571753031422,0.06966608824562086,GNAI2,1
R-HSA-418597,G alpha (z) signalling events,1/9,48/10899,0.03895959032707308,0.11431571753031422,0.06966608824562086,GNAI2,1
R-HSA-112040,G-protein mediated events,1/9,56/10899,0.045319978517999626,0.11431571753031422,0.06966608824562086,GNAI2,1
R-HSA-5578775,Ion homeostasis,1/9,56/10899,0.045319978517999626,0.11431571753031422,0.06966608824562086,SLN,1
R-HSA-936837,Ion transport by P-type ATPases,1/9,57/10899,0.0461123902300109,0.11431571753031422,0.06966608824562086,SLN,1
R-HSA-193648,NRAGE signals death through JNK,1/9,59/10899,0.047695459938129514,0.11431571753031422,0.06966608824562086,ARHGEF3,1
R-HSA-9664407,Parasite infection,1/9,59/10899,0.047695459938129514,0.11431571753031422,0.06966608824562086,ACTR3,1
R-HSA-9664417,Leishmania phagocytosis,1/9,59/10899,0.047695459938129514,0.11431571753031422,0.06966608824562086,ACTR3,1
R-HSA-9664422,FCGR3A-mediated phagocytosis,1/9,59/10899,0.047695459938129514,0.11431571753031422,0.06966608824562086,ACTR3,1
R-HSA-977443,GABA receptor activation,1/9,60/10899,0.048486118689103685,0.11431571753031422,0.06966608824562086,GNAI2,1
R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,1/9,61/10899,0.04927619387424964,0.11431571753031422,0.06966608824562086,ACTR3,1
R-HSA-1834949,Cytosolic sensors of pathogen-associated DNA ,1/9,64/10899,0.05164292180278707,0.11431571753031422,0.06966608824562086,IFI16,1
R-HSA-9013026,RHOB GTPase cycle,1/9,70/10899,0.05636067219979768,0.11431571753031422,0.06966608824562086,ARHGEF3,1
R-HSA-204998,"Cell death signalling via NRAGE, NRIF and NADE",1/9,76/10899,0.061057549555479484,0.11431571753031422,0.06966608824562086,ARHGEF3,1
R-HSA-9009391,Extra-nuclear estrogen signaling,1/9,77/10899,0.06183833880559508,0.11431571753031422,0.06966608824562086,GNAI2,1
R-HSA-422356,Regulation of insulin secretion,1/9,78/10899,0.06261855086905355,0.11431571753031422,0.06966608824562086,GNAI2,1
R-HSA-9662851,Anti-inflammatory response favouring Leishmania parasite infection,1/9,79/10899,0.06339818611923154,0.11431571753031422,0.06966608824562086,GNAI2,1
R-HSA-9664433,Leishmania parasite growth and survival,1/9,79/10899,0.06339818611923154,0.11431571753031422,0.06966608824562086,GNAI2,1
R-HSA-416482,G alpha (12/13) signalling events,1/9,80/10899,0.06417724492929922,0.11431571753031422,0.06966608824562086,ARHGEF3,1
R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,1/9,86/10899,0.06883951341879313,0.11890461408700631,0.07246264570399279,ACTR3,1
R-HSA-111885,Opioid Signalling,1/9,92/10899,0.07348112387290495,0.11913525318686492,0.07260320138811713,GNAI2,1
R-HSA-2682334,EPH-Ephrin signaling,1/9,92/10899,0.07348112387290495,0.11913525318686492,0.07260320138811713,ACTR3,1
R-HSA-6803157,Antimicrobial peptides,1/9,95/10899,0.07579420738972253,0.11913525318686492,0.07260320138811713,RNASE3,1
R-HSA-193704,p75 NTR receptor-mediated signalling,1/9,97/10899,0.07733340996340354,0.11913525318686492,0.07260320138811713,ARHGEF3,1
R-HSA-163685,Integration of energy metabolism,1/9,108/10899,0.08575836549835747,0.12533914957452244,0.07638396926979207,GNAI2,1
R-HSA-8957275,Post-translational protein phosphorylation,1/9,108/10899,0.08575836549835747,0.12533914957452244,0.07638396926979207,SCG2,1
R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),1/9,125/10899,0.09864428670388425,0.14056810855303506,0.08566477529547843,SCG2,1
R-HSA-5576891,Cardiac conduction,1/9,132/10899,0.10390315442333209,0.14445072688121777,0.08803091388883078,SLN,1
R-HSA-73887,Death Receptor Signalling,1/9,146/10899,0.11433914122645927,0.14908145042020715,0.09085296147491849,ARHGEF3,1
R-HSA-8856828,Clathrin-mediated endocytosis,1/9,146/10899,0.11433914122645927,0.14908145042020715,0.09085296147491849,ACTR3,1
R-HSA-8980692,RHOA GTPase cycle,1/9,147/10899,0.11508041786823009,0.14908145042020715,0.09085296147491849,ARHGEF3,1
R-HSA-418555,G alpha (s) signalling events,1/9,157/10899,0.12246290849173969,0.15511968408953694,0.09453277146730782,GNAI2,1
R-HSA-983712,Ion channel transport,1/9,186/10899,0.14356353147596146,0.17789394117673485,0.10841182010770546,SLN,1
R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,1/9,205/10899,0.1571423530124001,0.1866065442022251,0.11372143968002639,GNAI2,1
R-HSA-397014,Muscle contraction,1/9,205/10899,0.1571423530124001,0.1866065442022251,0.11372143968002639,SLN,1
R-HSA-8939211,ESR-mediated signaling,1/9,223/10899,0.16982962127257162,0.1975569063782976,0.12039479059065228,GNAI2,1
R-HSA-76002,"Platelet activation, signaling and aggregation",1/9,263/10899,0.19741766854670784,0.2250561421432469,0.13715332762192337,GNAI2,1
R-HSA-112315,Transmission across Chemical Synapses,1/9,270/10899,0.20216087155557805,0.22594450350329312,0.1376947112762451,GNAI2,1
R-HSA-9006931,Signaling by Nuclear Receptors,1/9,299/10899,0.22154694185249046,0.24284953241522997,0.14799694496219,GNAI2,1
R-HSA-418594,G alpha (i) signalling events,1/9,318/10899,0.23402001580875542,0.25168190379432187,0.15337955355886654,GNAI2,1
R-HSA-195258,RHO GTPase Effectors,1/9,327/10899,0.23986606158412482,0.253191953894354,0.15429980569739027,ACTR3,1
R-HSA-112316,Neuronal System,1/9,410/10899,0.29193880579917997,0.3025547623736956,0.18438240366264,GNAI2,1
R-HSA-9012999,RHO GTPase cycle,1/9,449/10899,0.31529251946153236,0.3209227430233454,0.19557618688403325,ARHGEF3,1
R-HSA-6798695,Neutrophil degranulation,1/9,482/10899,0.33451588425151824,0.33451588425151824,0.2038600956657452,RNASE3,1
HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,2/9,200/4383,0.060367138606587004,0.34343645249916344,0.34343645249916344,ADAM23/GNAI2,2
HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEDGEHOG_SIGNALING,1/9,36/4383,0.07160253439996245,0.34343645249916344,0.34343645249916344,SCG2,1
HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,1/9,105/4383,0.19622199098222715,0.34343645249916344,0.34343645249916344,ACTR3,1
HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,1/9,144/4383,0.25987311823587833,0.34343645249916344,0.34343645249916344,MAP1B,1
HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,1/9,199/4383,0.34202110592970025,0.34343645249916344,0.34343645249916344,ARHGEF3,1
HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,1/9,200/4383,0.34343645249916344,0.34343645249916344,0.34343645249916344,GNAI2,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1/9,200/4383,0.34343645249916344,0.34343645249916344,0.34343645249916344,SCG2,1
HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_ESTROGEN_RESPONSE_LATE,1/9,200/4383,0.34343645249916344,0.34343645249916344,0.34343645249916344,SNX10,1
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,1/9,200/4383,0.34343645249916344,0.34343645249916344,0.34343645249916344,TRAK2,1
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,1/9,200/4383,0.34343645249916344,0.34343645249916344,0.34343645249916344,ACTR3,1
HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,1/9,200/4383,0.34343645249916344,0.34343645249916344,0.34343645249916344,SLN,1
HOSHIDA_LIVER_CANCER_SUBCLASS_S1,HOSHIDA_LIVER_CANCER_SUBCLASS_S1,3/13,235/21728,3.297329745508704e-4,0.07319029782208891,0.03918824330870562,IFI16/MAP1B/GNAI2,3
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN,CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN,2/13,52/21728,4.308432004024828e-4,0.07319029782208891,0.03918824330870562,SCG2/MAP1B,2
MAYBURD_RESPONSE_TO_L663536_DN,MAYBURD_RESPONSE_TO_L663536_DN,2/13,56/21728,4.997009979282344e-4,0.07319029782208891,0.03918824330870562,PEG10/SNX10,2
CORRE_MULTIPLE_MYELOMA_UP,CORRE_MULTIPLE_MYELOMA_UP,2/13,79/21728,9.919979628377391e-4,0.07319029782208891,0.03918824330870562,SCG2/ADAM23,2
ROSS_AML_WITH_MLL_FUSIONS,ROSS_AML_WITH_MLL_FUSIONS,2/13,81/21728,0.0010424879476970857,0.07319029782208891,0.03918824330870562,RNASE3/SNX10,2
MILI_PSEUDOPODIA_CHEMOTAXIS_UP,MILI_PSEUDOPODIA_CHEMOTAXIS_UP,2/13,85/21728,0.0011471181843970373,0.07319029782208891,0.03918824330870562,MAP1B/TRAK2,2
MULLIGHAN_MLL_SIGNATURE_1_UP,MULLIGHAN_MLL_SIGNATURE_1_UP,3/13,386/21728,0.0013936908140734956,0.07319029782208891,0.03918824330870562,ARHGEF3/RNASE3/SNX10,3
CHEN_LIVER_METABOLISM_QTL_CIS,CHEN_LIVER_METABOLISM_QTL_CIS,2/13,95/21728,0.0014298691164478892,0.07319029782208891,0.03918824330870562,IFI16/ACTR3,2
DER_IFN_BETA_RESPONSE_UP,DER_IFN_BETA_RESPONSE_UP,2/13,103/21728,0.0016776841883925533,0.07319029782208891,0.03918824330870562,IFI16/MAP1B,2
RICKMAN_HEAD_AND_NECK_CANCER_A,RICKMAN_HEAD_AND_NECK_CANCER_A,2/13,105/21728,0.0017426190713773768,0.07319029782208891,0.03918824330870562,PEG10/ADAM23,2
MULLIGHAN_MLL_SIGNATURE_2_UP,MULLIGHAN_MLL_SIGNATURE_2_UP,3/13,423/21728,0.001811943007786765,0.07319029782208891,0.03918824330870562,ARHGEF3/RNASE3/SNX10,3
FOROUTAN_INTEGRATED_TGFB_EMT_UP,FOROUTAN_INTEGRATED_TGFB_EMT_UP,2/13,118/21728,0.002193528972147539,0.07319029782208891,0.03918824330870562,SCG2/SLN,2
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP,ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP,2/13,118/21728,0.002193528972147539,0.07319029782208891,0.03918824330870562,IFI16/SNX10,2
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN,CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN,3/13,466/21728,0.002388258048956242,0.07319029782208891,0.03918824330870562,IFI16/EHBP1/MAP1B,3
AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP,AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP,2/13,126/21728,0.0024956534633381374,0.07319029782208891,0.03918824330870562,IFI16/MAP1B,2
MATTIOLI_MGUS_VS_PCL,MATTIOLI_MGUS_VS_PCL,2/13,127/21728,0.0025347289289035123,0.07319029782208891,0.03918824330870562,ACTR3/RNASE3,2
HOELZEL_NF1_TARGETS_UP,HOELZEL_NF1_TARGETS_UP,2/13,140/21728,0.0030689946571388514,0.07800282781695045,0.04176501375480372,SCG2/IFI16,2
GREGORY_SYNTHETIC_LETHAL_WITH_IMATINIB,GREGORY_SYNTHETIC_LETHAL_WITH_IMATINIB,2/13,145/21728,0.003287392470750979,0.07800282781695045,0.04176501375480372,IFI16/SNX10,2
IGLESIAS_E2F_TARGETS_UP,IGLESIAS_E2F_TARGETS_UP,2/13,145/21728,0.003287392470750979,0.07800282781695045,0.04176501375480372,SCG2/GNAI2,2
LEE_NEURAL_CREST_STEM_CELL_UP,LEE_NEURAL_CREST_STEM_CELL_UP,2/13,147/21728,0.0033767457929415774,0.07800282781695045,0.04176501375480372,IFI16/SLN,2
WILCOX_RESPONSE_TO_PROGESTERONE_UP,WILCOX_RESPONSE_TO_PROGESTERONE_UP,2/13,153/21728,0.0036516115482182533,0.08033545406080157,0.043013970618109756,PEG10/ARHGEF3,2
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP,TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP,2/13,184/21728,0.005232143595390084,0.08851879597486717,0.04739557314671631,ARHGEF3/IFI16,2
FOROUTAN_TGFB_EMT_UP,FOROUTAN_TGFB_EMT_UP,2/13,192/21728,0.005682955259822386,0.08851879597486717,0.04739557314671631,SCG2/SLN,2
WIERENGA_STAT5A_TARGETS_DN,WIERENGA_STAT5A_TARGETS_DN,2/13,193/21728,0.005740527438645423,0.08851879597486717,0.04739557314671631,ARHGEF3/IFI16,2
YAMAZAKI_TCEB3_TARGETS_DN,YAMAZAKI_TCEB3_TARGETS_DN,2/13,199/21728,0.006091626459983399,0.08851879597486717,0.04739557314671631,MAP1B/ADAM23,2
EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_UP,EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_UP,2/13,200/21728,0.006151084562822577,0.08851879597486717,0.04739557314671631,GNAI2/SLN,2
HOLLMANN_APOPTOSIS_VIA_CD40_UP,HOLLMANN_APOPTOSIS_VIA_CD40_UP,2/13,203/21728,0.00633106721268362,0.08851879597486717,0.04739557314671631,PEG10/SNX10,2
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX5_UP,SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX5_UP,1/13,11/21728,0.006563222520008849,0.08851879597486717,0.04739557314671631,EHBP1,1
YAMANAKA_GLIOBLASTOMA_SURVIVAL_UP,YAMANAKA_GLIOBLASTOMA_SURVIVAL_UP,1/13,11/21728,0.006563222520008849,0.08851879597486717,0.04739557314671631,SLN,1
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN,REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN,1/13,13/21728,0.007752255062207558,0.08851879597486717,0.04739557314671631,IFI16,1
WP_AUTOSOMAL_RECESSIVE_OSTEOPETROSIS_PATHWAYS,WP_AUTOSOMAL_RECESSIVE_OSTEOPETROSIS_PATHWAYS,1/13,13/21728,0.007752255062207558,0.08851879597486717,0.04739557314671631,SNX10,1
PID_S1P_S1P4_PATHWAY,PID_S1P_S1P4_PATHWAY,1/13,14/21728,0.008346278579784872,0.08851879597486717,0.04739557314671631,GNAI2,1
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,1/13,14/21728,0.008346278579784872,0.08851879597486717,0.04739557314671631,GNAI2,1
REACTOME_LGI_ADAM_INTERACTIONS,REACTOME_LGI_ADAM_INTERACTIONS,1/13,14/21728,0.008346278579784872,0.08851879597486717,0.04739557314671631,ADAM23,1
ALFANO_MYC_TARGETS,ALFANO_MYC_TARGETS,2/13,239/21728,0.008676329227829129,0.08851879597486717,0.04739557314671631,MAP1B/GNAI2,2
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_GRANULOCYTE_UP,TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_GRANULOCYTE_UP,1/13,15/21728,0.008939973816888824,0.08851879597486717,0.04739557314671631,IFI16,1
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES,REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES,1/13,16/21728,0.009533340939827828,0.08851879597486717,0.04739557314671631,IFI16,1
VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP,VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP,1/13,16/21728,0.009533340939827828,0.08851879597486717,0.04739557314671631,PEG10,1
KAAB_HEART_ATRIUM_VS_VENTRICLE_UP,KAAB_HEART_ATRIUM_VS_VENTRICLE_UP,2/13,256/21728,0.009900430947994617,0.08851879597486717,0.04739557314671631,MAP1B/SLN,2
ONDER_CDH1_TARGETS_2_UP,ONDER_CDH1_TARGETS_2_UP,2/13,257/21728,0.009974720792473524,0.08851879597486717,0.04739557314671631,MAP1B/TRAK2,2
BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX,BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX,1/13,17/21728,0.010126380114836242,0.08851879597486717,0.04739557314671631,IFI16,1
RICKMAN_METASTASIS_DN,RICKMAN_METASTASIS_DN,2/13,262/21728,0.010349944217366512,0.08851879597486717,0.04739557314671631,IFI16/ACTR3,2
AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_DN,AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_DN,1/13,18/21728,0.010719091508070488,0.08851879597486717,0.04739557314671631,PEG10,1
BOWIE_RESPONSE_TO_TAMOXIFEN,BOWIE_RESPONSE_TO_TAMOXIFEN,1/13,18/21728,0.010719091508070488,0.08851879597486717,0.04739557314671631,IFI16,1
OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN,OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN,2/13,274/21728,0.0112759745540978,0.08851879597486717,0.04739557314671631,PEG10/ADAM23,2
DUNNE_TARGETS_OF_AML1_MTG8_FUSION_DN,DUNNE_TARGETS_OF_AML1_MTG8_FUSION_DN,1/13,19/21728,0.011311475285610273,0.08851879597486717,0.04739557314671631,IFI16,1
GENTLES_LEUKEMIC_STEM_CELL_DN,GENTLES_LEUKEMIC_STEM_CELL_DN,1/13,19/21728,0.011311475285610273,0.08851879597486717,0.04739557314671631,RNASE3,1
LAMB_CCND1_TARGETS,LAMB_CCND1_TARGETS,1/13,20/21728,0.011903531613460028,0.08851879597486717,0.04739557314671631,GNAI2,1
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_DN,GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_DN,1/13,21/21728,0.01249526065754658,0.08851879597486717,0.04739557314671631,IFI16,1
PID_S1P_META_PATHWAY,PID_S1P_META_PATHWAY,1/13,21/21728,0.01249526065754658,0.08851879597486717,0.04739557314671631,GNAI2,1
PID_S1P_S1P1_PATHWAY,PID_S1P_S1P1_PATHWAY,1/13,21/21728,0.01249526065754658,0.08851879597486717,0.04739557314671631,GNAI2,1
PLASARI_NFIC_TARGETS_BASAL_DN,PLASARI_NFIC_TARGETS_BASAL_DN,1/13,21/21728,0.01249526065754658,0.08851879597486717,0.04739557314671631,IFI16,1
