,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
0,prerank,TNF-alpha Signaling via NF-kB,0.5273811315885704,2.239417213379802,0.0,0.0,0.0,116/184,28.48%,NFKB1;JUNB;CFLAR;IFNGR2;PTX3;TLR2;TNFAIP3;SOD2;FOSL2;SOCS3;PTPRE;PLAU;STAT5A;TNC;CCL2;RCAN1;LIF;MAP2K3;ICAM1;PLAUR;TNFAIP8;LITAF;NFE2L2;CD44;CEBPB;TRIP10;PTGS2;BCL3;SAT1;KLF6;SLC2A3;TNFAIP2;ZFP36;OLR1;IRF1;TGIF1;HBEGF;CCL20;DUSP5;SERPINE1;RNF19B;CXCL3;PFKFB3;PPP1R15A;ABCA1;CXCL2;IER3;KYNU;MAP3K8;F3;TNFAIP6;REL;PANX1;PTGER4;DUSP1;RELA;BTG1;GEM;PLEK;NFKBIA;BIRC3;EGR2;TRIB1;GFPT2;TNIP1;MCL1;PDLIM5;GADD45B;CEBPD;SQSTM1;TANK;SERPINB8;CLCF1;BCL6;PHLDA1;IL7R;KLF10;BCL2A1;IL6ST;TIPARP;RHOB;IL1B;IL6;B4GALT5;RELB;EGR1;IER2;ETS2;JAG1;CD83;FOS;FJX1;SDC4;CDKN1A;SMAD3;ATP2B1;ZC3H12A;IRS2;GADD45A;JUN;IL18;FUT4;DNAJB4;MAFF;IER5;GCH1;TNIP2;VEGFA;PLK2;EGR3;SPHK1;LDLR;CSF1;PNRC1;PDE4B;TRAF1
1,prerank,Epithelial Mesenchymal Transition,0.49658404494989555,2.1265297901736084,0.0,0.0,0.0,119/186,32.04%,WIPF1;ADAM12;LAMC1;SERPINH1;PRRX1;FLNA;COL4A1;PTX3;CALD1;TNFAIP3;CALU;TNC;LRP1;COL5A1;FN1;LOXL1;COL4A2;PLAUR;TGFB1;CDH2;ITGAV;FSTL1;VIM;LGALS1;CD44;GLIPR1;COL1A2;COL5A2;ITGA5;ITGB1;SAT1;COL1A1;PLOD2;MYL9;COL8A2;BMP1;COL6A2;DAB2;CDH11;SERPINE1;FBN1;COL6A3;TIMP1;NOTCH2;CAPG;LOXL2;FGF2;FBLN5;IGFBP4;PMP22;CDH6;COL3A1;QSOX1;TGFBI;TPM4;NNMT;BGN;NID2;SNAI2;FAS;COPA;EMP3;THBS1;DPYSL3;PCOLCE;GEM;IL32;PDGFRB;LAMA2;PLOD1;GADD45B;ITGA2;LUM;TAGLN;LOX;MMP14;VCAN;EFEMP2;ECM1;SPP1;FUCA1;HTRA1;RHOB;IL6;COL5A3;IGFBP3;CADM1;FAP;ANPEP;MXRA5;CD59;PLOD3;SPARC;ACTA2;SDC4;PPIB;THBS2;GADD45A;VCAM1;JUN;SNTB1;VEGFA;WNT5A;POSTN;THY1;DST;SDC1;MMP2;ITGB5;SGCB;TIMP3;PDLIM4;ECM2;TGM2;TPM2;CXCL6;GPC1;ELN;TPM1
2,prerank,PI3K/AKT/mTOR  Signaling,0.4970767248401624,2.01883101178224,0.0,0.0,0.0,47/92,24.79%,RIPK1;ACTR3;ACTR2;MAP2K3;TBK1;MAP3K7;RPS6KA3;NOD1;SLA;PFN1;CXCR4;DUSP3;AKT1;CAB39;TNFRSF1A;PTEN;MKNK1;PPP2R1B;MAPK1;IRAK4;CLTC;MYD88;RALB;EIF4E;RPS6KA1;ITPR2;CDK2;RAC1;NCK1;CFL1;MAPKAP1;SQSTM1;HSP90B1;SMAD2;TSC2;CALR;ARHGDIA;RIT1;GNA14;PTPN11;CDKN1A;PRKAR2A;STAT2;ARF1;YWHAB;MAPK9;ATF1
3,prerank,Protein Secretion,0.4827814654639924,1.96692768585064,0.0,0.0,0.0,51/91,28.19%,ADAM10;AP3B1;IGF2R;ARFIP1;RPS6KA3;SNAP23;ARFGEF1;PAM;SEC24D;ATP1A1;SNX2;TMED2;SEC31A;RAB14;MAPK1;GALC;LMAN1;LAMP2;CLTC;VAMP3;ABCA1;GOSR2;ARCN1;VPS4B;SCRN1;AP1G1;RAB22A;ANP32E;NAPA;CTSC;TMED10;STX16;YKT6;ARFGAP3;ZW10;OCRL;RAB5A;CLCN3;COPE;CD63;USO1;GOLGA4;ARF1;M6PR;ATP7A;AP3S1;COPB2;AP2M1;DST;SCAMP3;TPD52
4,prerank,Complement,0.4475535425838173,1.9407411303094941,0.0,0.0,0.0,96/169,33.28%,LCP2;USP8;PIM1;TNFAIP3;SERPINA1;SH2B3;LRP1;LYN;CTSS;FN1;PFN1;COL4A2;PLAUR;C3;HSPA5;CTSB;CEBPB;PRKCD;ADAM9;ITGAM;PIK3CA;IRF2;OLR1;IRF1;PIK3CG;RHOG;USP16;DUSP5;SERPINE1;TIMP1;LTF;LAMP2;SERPING1;PREP;CASP1;FCER1G;GCA;C1S;KYNU;GNAI3;PLSCR1;F3;CASP7;C1QA;GNAI2;AKAP10;LAP3;PSEN1;ANXA5;CD46;CLU;PLEK;CFB;JAK2;CTSD;CTSC;STX4;C2;CASP4;USP15;CP;MMP14;USP14;TIMP2;WAS;CD55;IL6;CASP3;DPP4;SPOCK2;CD59;DOCK4;FDX1;XPNPEP1;CPM;DOCK10;MAFF;NOTCH4;LGALS3;S100A9;KIF2A;RAF1;DUSP6;GNB2;CBLB;CD36;LTA4H;DYRK2;LGMN;CTSO;PLAT;SIRT6;GMFB;ANG;CA2;CALM1
5,prerank,Interferon Gamma Response,0.45192562148637894,1.932537405717837,0.0,0.0,0.0,108/170,37.34%,RIPK1;LCP2;NFKB1;STAT3;PIM1;TNFAIP3;SOD2;SOCS3;ST8SIA4;CCL2;CASP8;NOD1;ICAM1;TRIM21;IL4R;TAPBP;MVP;SAMHD1;PTGS2;TNFAIP2;IL10RA;CSF2RB;IRF2;IRF1;PTPN6;FPR1;B2M;HIF1A;HLA-B;CD86;HLA-DMA;SERPING1;CASP1;C1S;CD74;FCGR1A;PLSCR1;MYD88;TNFAIP6;CASP7;HLA-A;IFI30;FAS;PTPN2;LAP3;BTG1;APOL6;LGALS3BP;OAS3;CFB;NFKBIA;TRIM26;JAK2;HLA-DRB1;FGL2;TRAFD1;ARID5B;NMI;IFI35;CASP4;UPP1;NCOA3;SECTM1;IFITM2;RAPGEF6;IL6;CASP3;IFITM3;CDKN1A;EIF2AK2;STAT2;VCAM1;TRIM14;HLA-G;ISG20;GCH1;OAS2;STAT1;TNFSF10;SLC25A28;PTPN1;PDE4B;ISOC1;BST2;PML;MX2;NUP93;RNF31;IFI44;PSMB10;IRF9;TDRD7;IL2RB;CD40;IRF8;IFIT3;IL15RA;TOR1B;VAMP8;RBCK1;IL15;CCL7;RTP4;XAF1;PSMB2;PARP12;CMKLR1;OGFR
6,prerank,Apoptosis,0.47597543315171376,1.9275792551275888,0.0,0.0,0.0,93/147,35.82%,CFLAR;SOD2;IGF2R;ETF1;CASP8;DPYD;CD14;ROCK1;DNAJC3;CD44;RETSAT;SAT1;IRF1;PRF1;TIMP1;NEDD9;CYLD;CASP1;LEF1;APP;IER3;CASP7;BGN;GSR;CASP6;RELA;GNA15;FAS;LMNA;SLC20A1;PSEN1;CDK2;CLU;BIRC3;PDGFRB;BCL2L1;IFNGR1;MCL1;GADD45B;PTK2;CASP4;LUM;SQSTM1;BAX;EMP1;TGFB2;DAP;TIMP2;ANXA1;BCAP31;RHOB;IL1B;ADD1;IL6;CASP3;IFITM3;BCL10;CDKN1A;HMOX1;GADD45A;JUN;CASP2;IL18;DFFA;ISG20;GCH1;TNFSF10;LGALS3;WEE1;RNASEL;EGR3;PDCD4;TSPO;MMP2;TIMP3;PAK1;MADD;HSPB1;PLAT;SMAD7;CAV1;PPP3R1;GPX1;F2R;CDC25B;PLCB2;CTNNB1;BTG2;ATF3;IL1A;IGFBP6;BCL2L2;PSEN2
7,prerank,Hypoxia,0.44174118047259764,1.8960794817228672,0.0,0.0,0.0,99/174,32.08%,MYH9;PIM1;GAA;TNFAIP3;FOSL2;SLC2A5;COL5A1;TGFB3;PLAUR;PAM;CXCR4;HSPA5;PFKL;KLF6;STBD1;SLC2A3;CHST2;GYS1;ZFP36;GPC4;CHST3;SERPINE1;HK1;TES;CA12;PFKFB3;PPP1R15A;AMPD3;IER3;TGFBI;F3;P4HA2;BGN;DUSP1;CASP6;NR3C1;BTG1;SLC25A1;HEXA;FBP1;SIAH2;GPI;ANXA2;AKAP12;TPST2;PDK3;ANGPTL4;SDC2;LDHA;P4HA1;CITED2;CP;LOX;GBE1;TIPARP;IL6;IGFBP3;HK2;TMEM45A;NAGK;KLF7;FOS;S100A4;SDC4;STC1;XPNPEP1;CDKN1A;GAPDH;KDELR3;HMOX1;IRS2;GLRX;UGP2;PRKCA;HDLBP;ADORA2B;JUN;ISG20;MAFF;ATP7A;VEGFA;NEDD4L;SRPX;CSRP2;NDST1;EXT1;FOXO3;PNRC1;IGFBP1;TPD52;IDS;NDRG1;ILVBL;TGM2;NDST2;CAV1;GPC1;TPI1;LXN
8,prerank,IL-6/JAK/STAT3 Signaling,0.4899757482597683,1.858977191100162,0.0,0.0,0.0,56/80,37.39%,STAT3;IL13RA1;IL17RA;PIM1;IFNGR2;TLR2;SOCS3;IL10RB;TNFRSF1B;TGFB1;TYK2;CD14;A2M;ITGA4;IL4R;CD44;OSMR;CSF2RB;IRF1;TNFRSF1A;IFNAR1;CCR1;STAM2;CXCL3;CSF3R;MAP3K8;MYD88;FAS;PTPN2;IFNGR1;IL1R1;LTBR;TNFRSF21;IL6ST;IL1B;IL6;PLA2G2A;PTPN11;STAT2;HMOX1;JUN;STAT1;PTPN1;CSF1;CD36;IRF9;IL2RA;IL15RA;PDGFC;IL2RG;CCL7;CD9;CXCL1;IL1R2;TNFRSF12A;BAK1
9,prerank,TGF-beta Signaling,0.49941257297459657,1.8531065559610218,0.0,0.0,0.0,32/51,34.44%,WWTR1;JUNB;IFNGR2;MAP3K7;TGFB1;TJP1;TGIF1;SMURF1;SERPINE1;FKBP1A;SMAD1;ENG;PPP1R15A;LTBP2;RHOA;SLC20A1;THBS1;CDK9;SPTBN1;ACVR1;KLF10;FURIN;RAB31;SMAD3;HDAC1;UBE2D3;BMPR1A;SMAD7;TGFBR1;ARID4B;PPP1CA;CTNNB1
