,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
0,prerank,Epithelial Mesenchymal Transition,0.6073754104920652,3.2815579911634605,0.0,0.0,0.0,93/186,12.29%,FBN1;SDC1;COL6A3;COL6A2;FAP;THBS1;PCOLCE;ANPEP;FBLN1;LUM;COL1A2;VEGFC;ITGB1;PLAUR;COL5A1;MMP14;TGM2;COL1A1;CXCL12;MFAP5;COL3A1;LRRC15;INHBA;FUCA1;SNAI2;MXRA5;FN1;DAB2;MYL9;ITGA5;MMP1;LOXL1;IL15;CAPG;DCN;SLIT3;IGFBP4;ITGB5;TGFBI;AREG;TNFAIP3;CXCL1;POSTN;MMP2;LAMA3;LAMC2;TPM1;FBLN2;COL5A2;TPM2;QSOX1;TPM4;SERPINH1;COL7A1;ECM1;NNMT;FSTL1;SLIT2;WIPF1;TGFB1;SAT1;ACTA2;PDGFRB;TFPI2;FLNA;LAMC1;FSTL3;COMP;MYLK;MGP;GLIPR1;DKK1;BGN;THBS2;IL32;SDC4;BMP1;FAS;CD59;TIMP1;ADAM12;CXCL6;PPIB;SERPINE1;LOXL2;PVR;LGALS1;SGCD;CALU;NID2;COL8A2;CALD1;ITGB3
1,prerank,Allograft Rejection,0.6171250412405469,3.2219929138187604,0.0,0.0,0.0,116/175,22.85%,IL4R;GCNT1;IL2RB;ELF4;IL2RG;CRTAM;LY75;INHBA;CCR2;GZMA;IL18RAP;FCGR2B;STAT4;IL15;LCK;CAPG;CD2;CD3D;CD40;IRF4;CD247;EREG;CCL5;GZMB;PRF1;C2;ICAM1;CD8B;CD3E;CCL13;CTSS;TRAT1;BCL10;BCL3;CCL22;KLRD1;PTPN6;IL2RA;CXCR3;LTB;CD28;NPM1;CXCL13;CXCL9;TGFB1;NCF4;CD3G;CD80;FGR;CCR5;IL7;FLNA;CFP;PTPRC;CD96;CD7;IL12RB1;IL16;CD79A;FAS;TLR2;TLR6;ITGB2;TIMP1;ITK;CD40LG;HLA-DRA;HLA-DMA;CCL4;IL27RA;SIT1;CD74;HLA-DOA;SRGN;SPI1;EIF3A;EIF3D;IL6;CD47;ZAP70;SOCS1;HLA-DOB;CCL7;TAP2;CD4;HLA-G;TAPBP;LCP2;CD86;IFNGR2;CCL19;WAS;HCLS1;CD1D;HLA-E;IL11;ITGAL;CCR1;PSMB10;STAB1;TLR1;MAP4K1;IRF8;B2M;MMP9;HLA-DMB;ETS1;UBE2D1;JAK2;IL10;MRPL3;LYN;SOCS5;DYRK3;CCL2;CCND3
2,prerank,Interferon Gamma Response,0.5869983637181473,3.044170916826885,0.0,0.0,0.0,97/170,21.05%,IL4R;IL15RA;IL2RB;MVP;CASP4;CSF2RB;TNFSF10;GZMA;IFI30;STAT4;IL15;CFH;CASP8;CD40;CMKLR1;IRF4;NOD1;PML;IFITM2;TNFAIP3;CCL5;CASP7;ICAM1;PTPN2;SECTM1;SELP;ITGB7;ISG20;PTPN6;PTPN1;GCH1;VAMP8;CXCL9;NFKB1;TXNIP;LY6E;IL7;IL10RA;CFB;MYD88;GPR18;TNFAIP2;PARP12;SLAMF7;C1S;LGALS3BP;MX2;FAS;IFITM3;PSME2;IRF1;HLA-DRB1;HLA-DMA;PTGS2;CD74;HLA-B;FGL2;IRF5;OASL;IL6;OAS2;SOCS1;CCL7;SOCS3;XCL1;HLA-G;STAT2;TAPBP;LCP2;TRIM25;UPP1;PSMA3;CD86;RIPK1;ARID5B;PSME1;SERPING1;TRIM21;BANK1;CASP1;PIM1;ZBP1;BTG1;DDX58;NMI;CIITA;SAMHD1;SLC25A28;PSMB10;CD69;KLRK1;NCOA3;TOR1B;IRF8;B2M;PSMB8;PSMB9
3,prerank,TNF-alpha Signaling via NF-kB,0.5261095545448985,2.859910442472376,0.0,0.0,0.0,102/184,23.31%,IL15RA;TNFAIP8;IL7R;PLAUR;CEBPB;B4GALT1;ZC3H12A;NFKB2;KYNU;INHBA;PTGER4;PHLDA2;AREG;TNFAIP3;CXCL1;CCL5;IER3;MAP3K8;ICAM1;PLAU;TNFRSF9;MSC;KLF6;BCL3;SPHK1;MCL1;DUSP2;LDLR;GCH1;BCL2A1;CCL20;TRIP10;NFKB1;SAT1;CD80;RELB;TNFSF9;KLF4;LAMB3;TNFAIP2;PLK2;TRAF1;SDC4;TLR2;MAP2K3;ETS2;DUSP1;REL;CFLAR;IRF1;PLEK;CXCL6;MYC;BIRC3;STAT5A;CCL4;FOSL2;CXCL3;SERPINE1;CCNL1;PTGS2;TRIB1;CXCL2;IER2;IL6;FOSL1;LITAF;SOCS3;NR4A2;FOSB;IFNGR2;KLF10;SLC2A3;PPP1R15A;JUNB;DUSP5;CLCF1;GEM;SERPINB8;IL23A;BTG1;DDX58;GFPT2;SPSB1;ZFP36;G0S2;MXD1;CD69;F2RL1;NR4A1;FUT4;MAFF;KLF2;DUSP4;PANX1;TNIP2;EGR2;TNIP1;CCL2;NR4A3;CXCL10;IL1A
4,prerank,IL-6/JAK/STAT3 Signaling,0.6105921692115992,2.8417563638965104,0.0,0.0,0.0,46/80,18.15%,IL4R;IL15RA;IL1R1;IL18R1;IL2RG;ITGA4;CSF2RB;LTBR;IL13RA1;IL10RB;CD36;CXCL1;MAP3K8;PIK3R5;PTPN2;PTPN1;IL2RA;LTB;CXCL13;CXCL9;TGFB1;IL7;IL1R2;MYD88;OSMR;IL12RB1;FAS;TLR2;TNFRSF1B;IRF1;CXCL3;BAK1;ITGB3;CD14;IL6;SOCS1;CCL7;LEPR;SOCS3;STAT2;ACVRL1;IFNGR2;IL17RA;CSF3R;PIM1;CCR1
5,prerank,Inflammatory Response,0.5403078580217844,2.8242035248220962,0.0,0.0,0.0,104/180,23.31%,IL4R;TPBG;IL15RA;IL2RB;IL1R1;IL7R;IL18R1;PLAUR;PTGER2;MMP14;CXCR6;CD55;INHBA;TNFSF10;AQP9;PTGER4;ITGA5;IL18RAP;LAMP3;IL15;MARCO;LCK;NOD2;CD40;CMKLR1;MEFV;EREG;MET;CCL5;CCR7;BDKRB1;ICAM1;SLAMF1;TNFRSF9;PIK3R5;SELE;GNA15;C5AR1;KLF6;SPHK1;CCL22;LDLR;GCH1;PTGIR;CCL20;CXCL9;NFKB1;LY6E;CD48;IL10RA;TNFSF9;ROS1;IFITM1;CD70;OSMR;TLR2;P2RX4;TNFRSF1B;ICAM4;TIMP1;IRF1;CXCL6;MYC;SERPINE1;MSR1;CSF3;SLC31A2;PVR;GPC3;FFAR2;C3AR1;P2RY2;AHR;ITGB3;CYBB;CD14;IL6;DCBLD2;CCL7;TAPBP;LCP2;IFNGR2;SELL;PTAFR;LTA;CSF3R;AXL;NMI;MXD1;STAB1;CD69;GPR132;TLR1;CD82;RHOG;IL10;LYN;NMUR1;SLC7A2;SLC31A1;CCL2;CLEC5A;CXCL10;IL1A
6,prerank,IL-2/STAT5 Signaling,0.4905041964932732,2.469826476557048,0.0,0.0,0.0,77/159,20.48%,IL4R;MYO1C;IL2RB;SLC1A5;CDCP1;IL18R1;AHNAK;PTGER2;TGM2;ANXA4;CST7;TNFSF10;BATF;CAPG;IRF4;FURIN;NRP1;MAP3K8;CCR4;TNFRSF9;TNFRSF8;CISH;COL6A1;CTLA4;SELP;KLF6;RHOH;IGF2R;ECM1;IL2RA;SLC39A8;LTB;FAH;PRKCH;ICOS;PLAGL1;CD48;IL10RA;RABGAP1L;IL1R2;F2RL2;SYNGR2;TRAF1;MYO1E;P2RX4;TNFRSF1B;IFITM3;ENPP1;CKAP4;GSTO1;MUC1;SMPDL3A;MYC;RNH1;XBP1;AHR;FGL2;SOCS1;PHTF2;PUS1;CD86;SELL;CTSZ;AGER;SLC2A3;IL1RL1;SWAP70;P4HA1;PIM1;MAPKAPK2;MXD1;NCOA3;CD79B;MAFF;UCK2;IRF8;CCNE1
7,prerank,Interferon Alpha Response,0.5306070050777703,2.4300211954744064,0.0,0.0,0.0,45/76,27.40%,IL4R;IFI30;LAMP3;IL15;CASP8;IFITM2;ISG20;PROCR;TXNIP;LY6E;IL7;IFITM1;PARP12;C1S;LGALS3BP;IFITM3;PSME2;IRF1;CD74;OASL;CD47;STAT2;TRIM25;PSMA3;SELL;HLA-C;ELF1;PSME1;TRIM21;CASP1;NMI;SAMD9;SLC25A28;B2M;PSMB8;PSMB9;CXCL10;IFI27;TMEM140;PLSCR1;CXCL11;IFI44;BST2;IFI35;IRF7
8,prerank,Complement,0.4594223272171999,2.361940996251419,0.0,0.0,0.0,81/169,21.05%,PLAUR;CEBPB;MMP14;CTSC;CR1;CD55;KYNU;CASP4;FN1;GATA3;GZMA;LCK;CFH;GZMK;CTSB;MMP13;CD36;SERPINA1;CD46;DPP4;TNFAIP3;CXCL1;CCL5;FCN1;CASP7;GZMB;C2;PRKCD;PIK3R5;ITGAM;CTSS;S100A9;CBLB;LTA4H;CASP10;S100A12;TFPI2;MMP12;CFB;CTSD;CTSH;C1S;PFN1;CD59;LGMN;APOBEC3G;PLA2G7;TIMP1;CD40LG;FCER1G;MMP8;IRF1;PLEK;C1QA;SH2B3;SERPINE1;STX4;VCPIP1;TIMP2;IL6;LGALS3;CPM;LCP2;HSPA5;XPNPEP1;WAS;SERPING1;ME1;DUSP5;PIK3CG;LIPA;CASP1;PIM1;ANG;CASP5;RCE1;F7;MAFF;F5;RHOG;PSMB9
9,prerank,Coagulation,0.44359099100737054,2.1250411647101792,0.0,0.0,0.0,38/107,13.76%,FBN1;THBS1;MMP14;FN1;MMP1;CFH;CTSB;CFD;FURIN;MMP7;MMP11;SERPINA1;DPP4;MMP2;C2;PLAU;THBD;CTSK;LTA4H;TFPI2;CFB;F2RL2;COMP;CTSH;C1S;BMP1;LGMN;TIMP1;MMP8;PLEK;C1QA;SERPINE1;MMP10;PRSS23;ITGB3;CFI;CAPN2;WDR1
