,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
0,prerank,Epithelial Mesenchymal Transition,-0.554405440803926,-3.115974451739113,0.0,0.0,0.0,105/186,24.34%,LRP1;FLNA;PVR;DST;TNC;MMP14;PMP22;COL5A3;GJA1;PRRX1;ADAM12;LAMA2;NOTCH2;ITGA5;CALD1;GADD45B;EMP3;CD44;FSTL1;COL8A2;COL16A1;EFEMP2;JUN;VIM;FBN1;TIMP3;SDC4;HTRA1;FGF2;SPARC;ITGA2;TNFAIP3;OXTR;TGFB1;COL5A2;SERPINE1;LAMC1;FBLN5;FAP;FN1;ECM2;VCAM1;SCG2;SERPINH1;COL4A2;COL7A1;BDNF;TGM2;MATN2;CDH6;LOXL1;BMP1;THBS2;COL1A2;PLOD1;MYLK;GEM;COL5A1;ANPEP;COL6A2;LOXL2;PDGFRB;DAB2;WIPF1;COL4A1;ITGB5;CDH11;ECM1;COL1A1;ITGB1;PLOD3;TIMP1;PTX3;COL3A1;IL32;FMOD;IGFBP3;LGALS1;INHBA;TGFBI;TGFBR3;GADD45A;CDH2;COL6A3;FAS;FSTL3;LRRC15;GLIPR1;CAPG;TNFRSF11B;SNTB1;CALU;ITGAV;SFRP4;TAGLN;RHOB;POSTN;ELN;PLAUR;CADM1;MXRA5;DCN;LOX;LAMA3;CD59
1,prerank,E2F Targets,0.72246483561385,3.0814650954565717,0.0,0.0,0.0,112/160,18.07%,MAD2L1;BIRC5;STMN1;CKS2;GINS1;PTTG1;CDCA8;HMMR;AURKB;AURKA;RACGAP1;CKS1B;TRIP13;PCNA;RAN;SPC25;RNASEH2A;CDC20;POP7;KIF2C;PPP1R8;RFC3;RAD1;SNRPB;RAD51AP1;CCNB2;MELK;RPA3;DEPDC1;TOP2A;PPM1D;KPNA2;EZH2;MXD3;CDKN3;HMGB3;DCK;KIF4A;TUBG1;PLK1;EXOSC8;HMGB2;RAD51C;RPA2;PLK4;CDCA3;CHEK1;MCM2;TK1;SPAG5;UBE2S;GINS3;MLH1;MCM6;BUB1B;RRM2;ESPL1;MCM7;MYBL2;TMPO;ASF1B;SLBP;CDC25A;CDK4;PRDX4;CENPM;DUT;RFC2;KIF22;RANBP1;CSE1L;USP1;LMNB1;E2F8;SUV39H1;CENPE;LBR;DEK;ATAD2;SMC4;CDKN1B;TUBB;TIPIN;TACC3;POLA2;CHEK2;MSH2;NAP1L1;RAD21;TIMELESS;NCAPD2;EED;ING3;POLE;POLD3;PA2G4;NUDT21;CCNE1;TBRG4;NUP107;HMGA1;MKI67;XPO1;RBBP7;BRCA1;MTHFD2;PSIP1;PRPS1;BRCA2;POLD2;UNG;DONSON
2,prerank,TNF-alpha Signaling via NF-kB,-0.5475244531916236,-3.022856127813495,0.0,0.0,0.0,96/184,22.49%,CLCF1;STAT5A;NFKBIA;IRS2;NFAT5;TNC;F3;PFKFB3;ZFP36;CSF1;FOSL1;TRIP10;GADD45B;FOSL2;NFKB2;LAMB3;CD44;KLF6;KLF9;CEBPD;SMAD3;NFE2L2;JUN;ABCA1;CFLAR;LIF;SDC4;ICAM1;TNFAIP2;PLAU;LDLR;RELB;TNFAIP3;SERPINE1;PDLIM5;SLC16A6;CEBPB;BTG2;NFKB1;IFIT2;PTPRE;MCL1;FOS;SQSTM1;BCL6;PER1;SOCS3;TIPARP;JUNB;FJX1;BCL3;IL6ST;CDKN1A;CCL2;MAP2K3;BIRC3;KLF2;RCAN1;GEM;EGR2;DUSP1;EGR1;SOD2;ICOSLG;CXCL3;GFPT2;B4GALT1;IL1A;KLF4;PTX3;REL;EDN1;NR4A3;INHBA;CXCL2;ATP2B1;GADD45A;IFIH1;PTGER4;TLR2;DUSP5;ZC3H12A;HBEGF;IRF1;FOSB;IL15RA;SLC2A3;IER3;PPP1R15A;DDX58;FUT4;PTGS2;HES1;RHOB;EGR3;PLAUR
3,prerank,Myc Targets V1,0.6795671746603646,2.875026838157799,0.0,0.0,0.0,117/177,20.23%,MAD2L1;SNRPD1;SNRPG;ODC1;RFC4;PCNA;RAN;CDC20;BUB3;CCT5;CCT4;LSM2;YWHAQ;CCNA2;NDUFAB1;ILF2;PSMB3;KPNA2;CYC1;VBP1;TYMS;PSMD14;POLE3;PSMA2;MRPL9;C1QBP;VDAC3;CCT7;PSMA7;MCM2;CBX3;TCP1;MCM6;PHB2;SNRPB2;CCT3;HDAC2;COPS5;MCM7;DHX15;CDK4;PRDX4;TXNL4A;PSMD7;SNRPD2;COX5A;RPS10;SNRPA1;DUT;PSMA6;RPS5;HSPE1;EIF4E;NPM1;RANBP1;LSM7;PHB;USP1;PSMA4;RNPS1;RPS3;PSMD8;RPL18;HDDC2;DEK;RPL14;SNRPA;RPLP0;ERH;GLO1;PSMB2;PSMA1;ACP1;RPS6;PWP1;APEX1;CCT2;NAP1L1;PPIA;PSMC6;MRPS18B;GOT2;YWHAE;ABCE1;SRPK1;UBE2E1;SSBP1;PRDX3;PSMD3;MRPL23;PA2G4;EIF1AX;RPS2;RUVBL2;HDGF;TUFM;SLC25A3;SRM;PSMC4;XPO1;CNBP;PTGES3;RRP9;RRM1;POLD2;HNRNPC;SF3B3;EIF2S2;EXOSC7;PGK1;CDK2;HNRNPA1;HNRNPR;RPL34;FBL;EIF4A1;RSL1D1
4,prerank,Inflammatory Response,-0.5165637794011104,-2.75791547896142,0.0,0.0,0.0,99/180,27.45%,TAPBP;NFKBIA;PVR;F3;MMP14;CSF1;SLC1A2;HRH1;ITGA5;AXL;EMP3;IL4R;KLF6;BST2;SLC4A4;CHST2;ABCA1;LIF;ITGB8;HIF1A;ICAM1;LDLR;SERPINE1;SLC7A1;OSMR;CD82;BTG2;RASGRP1;NFKB1;NLRP3;PTPRE;IL1R1;PDPN;CLEC5A;IFNAR1;STAB1;CDKN1A;CCL2;TNFRSF1B;KCNJ2;LYN;PTAFR;GNA15;CYBB;ICAM4;ICOSLG;CX3CL1;NMI;TIMP1;IL1A;NOD2;TLR3;EDN1;CCL17;CSF3R;TNFSF10;INHBA;SEMA4D;ATP2B1;KIF1B;PTGER4;SCN1B;CD14;TLR2;HBEGF;IRF1;ATP2A2;C3AR1;RHOG;IL15RA;ACVR1B;BDKRB1;ADM;IFITM1;PLAUR;PIK3R5;MET;SELL;NDP;MSR1;NMUR1;EIF2AK2;LCP2;RTP4;IL7R;IL10RA;MARCO;ATP2C1;PSEN1;TNFRSF9;FFAR2;DCBLD2;IL18R1;FZD5;ITGB3;HPN;P2RY2;CMKLR1;IRF7
5,prerank,Interferon Gamma Response,-0.47434731622986764,-2.6616193079062858,0.0,0.0,0.0,94/170,27.97%,TAPBP;MVP;ARID5B;NFKBIA;DHX58;CFB;ADAR;CIITA;NOD1;XAF1;STAT2;C1S;SSPN;IFITM3;APOL6;IL4R;SERPING1;NCOA3;BST2;CASP8;PML;LGALS3BP;HIF1A;CFH;ICAM1;TNFAIP2;TNFAIP3;STAT3;CASP1;RIPK1;IFIT3;NFKB1;SECTM1;IFIT2;PTPN6;VCAM1;SOCS3;IRF5;RBCK1;HLA-B;CDKN1A;CCL2;ITGB7;LAP3;TRIM14;OAS2;SOD2;JAK2;IFITM2;OAS3;SOCS1;NMI;HERC6;TNFSF10;IRF2;AUTS2;IFIH1;MX2;FAS;FCGR1A;TRIM25;IFI44L;IRF1;TRIM26;IL15RA;CD74;RNF31;HLA-G;DDX58;CASP7;OGFR;PTGS2;HLA-A;TRIM21;MX1;IRF9;ST8SIA4;HLA-DRB1;STAT1;EIF2AK2;LCP2;PLSCR1;IFI35;RTP4;IL10RA;CSF2RB;RSAD2;CD86;VAMP5;CMKLR1;IRF7;FGL2;HLA-DMA;UBE2L6
6,prerank,Interferon Alpha Response,-0.5498778146240528,-2.6614366348167833,0.0,0.0,0.0,47/76,27.97%,GBP2;DHX58;ADAR;CSF1;STAT2;C1S;IFITM3;IL4R;BST2;CASP8;LGALS3BP;ELF1;CASP1;IFIT3;IFIT2;TMEM140;LAP3;TRIM14;IFITM2;NMI;HLA-C;HERC6;IRF2;IFIH1;SAMD9;TRIM25;IFI44L;IRF1;TRIM5;TRIM26;CD74;RNF31;OGFR;IFITM1;TRIM21;MX1;SELL;IRF9;OAS1;EIF2AK2;PLSCR1;IFI35;RTP4;RSAD2;GMPR;IRF7;UBE2L6
7,prerank,G2-M Checkpoint,0.6104985233093242,2.6456589122186758,0.0,0.0,0.0,85/175,12.67%,MAD2L1;BIRC5;STMN1;CKS2;GINS2;PTTG1;HMGN2;SNRPD1;CENPA;ODC1;HMMR;DBF4;AURKB;AURKA;UBE2C;RACGAP1;CKS1B;NEK2;TTK;CDC20;BUB3;PBK;TRAIP;KIF2C;CCNA2;DTYMK;NDC80;CCNB2;FBXO5;TOP2A;KPNA2;EZH2;CCNF;CDKN3;HMGB3;KIF4A;STIL;PLK1;RPA2;CDC7;EXO1;NUSAP1;PLK4;CHEK1;MCM2;BUB1;UBE2S;MCM6;TPX2;KIF15;KIF11;KIF23;ESPL1;PRC1;MYBL2;TMPO;TROAP;CDC25A;CDK4;UCK2;E2F1;RAD54L;DR1;KIF22;SMC2;CDC6;LMNB1;KATNA1;SUV39H1;CENPE;LBR;CENPF;SMC4;CDKN1B;SFPQ;TACC3;POLA2;POLQ;RAD21;MTF2;CBX1;SAP30;FANCC;POLE;RBM14
8,prerank,UV Response Dn,-0.4773113407193629,-2.6159740746000715,0.0,0.0,0.0,60/131,18.02%,SIPA1L1;DLC1;ATP2B4;F3;PMP22;ATXN1;GJA1;TGFBR2;TJP1;NRP1;NOTCH2;CDC42BPA;ERBB2;EFEMP1;RUNX1;SMAD3;VAV2;SYNJ2;PIK3CD;MAP1B;ABCC1;LDLR;LTBP1;COL5A2;SERPINE1;SLC7A1;LAMC1;PDLIM5;FBLN5;ATRN;PHF3;NFKB1;RXRA;PRKCA;SLC22A18;GRK5;GCNT1;BDNF;PIAS3;PTPN21;NR3C1;IGF1R;COL1A2;MGLL;DLG1;DUSP1;PDGFRB;CAV1;DAB2;KCNMA1;ANXA2;DBP;COL1A1;KALRN;COL3A1;DDAH1;ATP2B1;WDR37;ZMIZ1;TGFBR3
9,prerank,Oxidative Phosphorylation,0.5863335982840994,2.5339374734225886,0.0,0.0,0.0,92/175,18.55%,SUCLG1;ATP6V0B;COX7A2;NDUFAB1;CYC1;NDUFB6;MRPS15;VDAC3;SLC25A5;NDUFS4;TIMM8B;NDUFB5;MRPS11;UQCRQ;NDUFA2;NDUFA9;PHB2;NDUFV2;MRPS22;COX6A1;ETFA;MRPL11;SDHB;COX5B;HTRA2;COX11;COX5A;COX7A2L;TIMM10;RHOT1;MRPL15;NDUFA4;MGST3;UQCRC1;SDHC;HSD17B10;NDUFB7;CYB5A;COX8A;FH;MTX2;COX7B;NDUFB4;ISCA1;POLR2F;UQCRFS1;COX4I1;ATP6V1G1;SLC25A4;TOMM22;CYCS;NDUFA8;MDH2;NDUFC2;NDUFS3;UQCRC2;ACAA2;MRPS30;GOT2;COX17;NDUFS6;SLC25A11;PRDX3;NDUFB3;NDUFB1;ATP6V1F;NDUFB8;NDUFA7;MRPL34;COX6B1;GPX4;SURF1;ACADM;HCCS;PDHB;IDH2;MDH1;SLC25A3;TIMM9;NDUFS8;TIMM17A;COX7C;PMPCA;TIMM13;NDUFS1;NDUFB2;MTRF1;IDH3B;FDX1;MRPS12;VDAC2;ALAS1
