,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
0,prerank,Oxidative Phosphorylation,-0.5769246142202553,-2.7796534494229554,0.0,0.0,0.0,109/175,25.93%,GPI;SLC25A20;VDAC1;CYCS;MRPS12;ACAA2;GRPEL1;TIMM17A;LDHA;FH;NQO2;NDUFS3;MRPS15;NDUFA1;UQCRFS1;COX6B1;NDUFA4;NDUFC1;GPX4;POR;MRPL34;NDUFB4;MRPL15;COX7B;PMPCA;NDUFA8;HCCS;COX17;NDUFV2;IDH3A;COX5A;BAX;ATP6V1E1;MRPL35;MRPS30;VDAC3;IDH1;MDH2;SDHC;NDUFA6;UQCRQ;UQCRC1;NDUFB5;NDUFA7;MAOB;NDUFA2;DLD;DLAT;COX6A1;COX7C;COX5B;NDUFB3;MGST3;SLC25A5;ATP6V0B;ETFB;COX7A2L;MDH1;COX8A;HSPA9;IMMT;ISCA1;NDUFS8;MTX2;SLC25A3;ATP6V1G1;SLC25A11;NDUFB2;NDUFA5;IDH3B;SLC25A4;SURF1;NDUFS6;ATP6V1D;CYC1;MRPS11;MRPL11;SDHB;CASP7;BDH2;NDUFS4;SUCLA2;NDUFA9;PHYH;TIMM10;AFG3L2;SDHD;FDX1;TIMM9;NDUFAB1;NDUFB7;SLC25A12;ALAS1;OXA1L;TCIRG1;NDUFS1;SUCLG1;ATP6V1H;HSD17B10;ATP6V0E1;TOMM22;PDHX;NDUFC2;NDUFS7;PRDX3;DLST;COX4I1;NDUFB6;OGDH
1,prerank,mTORC1 Signaling,-0.485105560576123,-2.3505226790867084,0.0,0.0,0.0,110/187,26.20%,BCAT1;GPI;ACSL3;TFRC;HSPA5;TPI1;GAPDH;LDHA;CDKN1A;PLOD2;FDXR;MAP2K3;PGK1;ELOVL6;TUBA4A;PPIA;SLC2A3;LDLR;PSMD14;PDK1;SDF2L1;PPP1R15A;PSMD13;PSMC2;ALDOA;SERPINH1;ENO1;EIF2S2;ARPC5L;ETF1;YKT6;CD9;CYP51A1;CANX;PSMD12;CYB5B;IDH1;SLC2A1;HSPE1;HSP90B1;HPRT1;TRIB3;NFKBIB;STC1;PNO1;GMPS;PSMC4;HSPA4;RPN1;IFRD1;CALR;PSMA3;INSIG1;SHMT2;PRDX1;HSPD1;UFM1;DHCR7;DDIT3;TES;GTF2H1;CCNG1;HSPA9;IMMT;RAB1A;UNG;GOT1;USO1;RRM2;POLR3G;P4HA1;EBP;SSR1;SRD5A1;GLA;GSR;XBP1;ATP6V1D;SQSTM1;EEF1E1;VLDLR;AURKA;TUBG1;NUPR1;TBK1;STIP1;IGFBP5;PSPH;ABCF2;DHCR24;UCHL5;ASNS;PSMA4;HMBS;UBE2D3;LTA4H;SLC1A5;SLC6A6;PDAP1;PSMB5;SLC7A11;ACTR3;SKAP2;SLC37A4;SEC11A;CTH;FKBP2;CXCR4;CACYBP;TOMM40
2,prerank,Epithelial Mesenchymal Transition,-0.4833539094997928,-2.2696237613258465,0.0,0.0,0.0,97/186,24.88%,TIMP1;IGFBP2;EFEMP2;EMP3;PDLIM4;POSTN;TNFRSF12A;LGALS1;TNFRSF11B;LOX;PTX3;ADAM12;LAMC1;COL16A1;PLOD2;MYL9;CALU;TAGLN;CDH6;MMP14;QSOX1;LOXL1;ITGA5;FMOD;SDC4;VEGFA;PLOD3;PMP22;LAMA2;IGFBP3;SDC1;PVR;NT5E;SERPINH1;FAS;CXCL1;COL6A2;RGS4;THBS1;SERPINE1;TPM4;OXTR;COL5A1;FBLN1;MEST;TPM2;FSTL1;NNMT;COL5A2;PPIB;PCOLCE;TNC;PLOD1;FAP;GADD45A;CXCL6;ITGB3;DKK1;GPX7;SFRP4;ECM1;PLAUR;ANPEP;FSTL3;CAPG;SGCB;ITGA2;COL4A2;ACTA2;CDH2;ENO2;CALD1;TFPI2;BDNF;BMP1;SCG2;ITGB5;PCOLCE2;GADD45B;LRP1;ITGB1;COL4A1;COL1A2;DCN;CADM1;CD44;VIM;COL6A3;HTRA1;COL1A1;COL3A1;IL15;AREG;VEGFC;CD59;IL32;SERPINE2
3,prerank,Glycolysis,-0.47243427533872373,-2.2675316263006597,0.0,0.0,0.0,91/169,25.89%,SPAG4;UGP2;KDELR3;TXN;NOL3;SDC2;CHST2;HSPA5;TPI1;LDHA;PLOD2;PYGL;MET;ADORA2B;QSOX1;PGK1;PPIA;VEGFA;ANG;IGFBP3;SDC1;GUSB;NT5E;ALDOA;ENO1;GMPPA;POLR3K;ALDH7A1;EXT2;RPE;P4HA2;PMM2;COL5A1;IDH1;MDH2;SDHC;PDK3;GALE;STC1;PSMC4;ISG20;DLD;GPC4;ANGPTL4;HOMER1;PLOD1;CASP6;SOD1;GMPPB;MDH1;GNPDA1;GOT1;GYS1;FKBP4;MIF;COPB2;P4HA1;HS2ST1;IRS2;B4GALT4;ENO2;TSTA3;PGLS;VLDLR;AURKA;HMMR;CITED2;DCN;SLC16A3;CHST12;SAP30;CHPF;CD44;NSDHL;CLN6;KIF20A;XYLT2;IL13RA1;CHST4;HAX1;ABCB6;B4GALT7;PHKA2;IER3;B3GAT3;GLCE;SLC37A4;ALDH9A1;CTH;GFPT1;CXCR4
4,prerank,DNA Repair,-0.43505649999532425,-2.0426966446154706,0.0,0.002099447513812155,0.01,68/127,30.04%,CCNO;DDB2;POLR1D;GPX4;RPA3;RFC2;COX17;GUK1;BCAP31;TMED2;POLR2C;TAF9;CETN2;ADA;HPRT1;NME3;RAE1;DGUOK;TARBP2;TAF12;POLR2H;CANT1;MPG;POLR2G;TAF13;GTF2H1;ADRM1;TSG101;RALA;SUPT4H1;ITPA;POLR2I;NPR2;POLR2E;GTF2A2;SURF1;NUDT9;NT5C;EDF1;SEC61A1;PCNA;TAF10;POLR2J;DCTN4;PDE6G;UMPS;PDE4B;APRT;POLR2K;ARL6IP1;GTF2F1;DAD1;AK1;BRF2;ADCY6;RBX1;LIG1;VPS37B;MRPL40;TYMS;BCAM;POLR1C;POLR3C;GTF2B;RFC4;RPA2;POLD4;CSTF3
5,prerank,Fatty Acid Metabolism,-0.42966755794140155,-1.953417090235599,0.0,0.0017495395948434625,0.01,52/128,28.23%,PRDX6;G0S2;LGALS1;CBR1;ACADS;ERP29;ACAA2;LDHA;FH;PCBD1;SMS;HMGCL;ALDOA;PTS;HCCS;UROD;IDH1;MDH2;SDHC;CRYZ;ACOT8;CA2;DLD;CBR3;MDH1;SLC22A5;S100A10;CPOX;MIF;BLVRA;IDH3B;ENO2;SUCLG2;NTHL1;SUCLA2;HSPH1;DHCR24;HSD17B11;SDHD;NSDHL;ADSL;ALDH1A1;SUCLG1;HSD17B10;HADH;BCKDHB;ALDH9A1;DLST;AUH;TDO2;ETFDH;RETSAT
6,prerank,Myc Targets V1,-0.40460690682642014,-1.9006732021472175,0.0,0.0014996053670086821,0.01,90/177,31.70%,PRPS2;VDAC1;PSMA1;PSMD8;LDHA;PGK1;MRPL23;PPIA;PRDX4;PSMD14;PSMA7;ACP1;NPM1;EIF2S2;SNRPB2;ETF1;AP3S1;COX5A;CANX;PTGES3;SSBP1;VDAC3;HSPE1;HPRT1;CUL1;PHB;PSMC4;IFRD1;PSMA2;SNRPD2;GLO1;HSPD1;PWP1;SNRPA1;EIF4E;CBX3;PSMB2;SLC25A3;RRM1;XPOT;CDK2;RAN;CCT2;CYC1;PCNA;RUVBL2;C1QBP;CNBP;EIF4H;CCT4;EIF4A1;SNRPG;PSMA4;EIF4G2;TXNL4A;MRPS18B;PSMA6;KPNA2;NDUFAB1;SNRPD3;EIF2S1;TFDP1;PCBP1;PSMB3;HSP90AB1;RPS5;POLE3;EIF3B;PSMD3;PRPF31;XRCC6;PRDX3;YWHAE;ABCE1;PSMC6;CCNA2;RPL14;TYMS;UBE2L3;CDC20;PA2G4;RFC4;SNRPD1;PHB2;MRPL9;COPS5;PSMD7;HNRNPC;MCM4;ERH
7,prerank,Reactive Oxygen Species Pathway,-0.511845831094649,-1.8607929246014427,0.0,0.001312154696132597,0.01,18/42,18.09%,PRDX6;TXN;NQO1;PRDX4;GLRX2;GPX4;NDUFB4;NDUFA6;PDLIM1;LSP1;PRDX1;SOD1;PRNP;GCLM;CDKN2D;EGLN2;GSR;FES
8,prerank,Adipogenesis,-0.38777292713699824,-1.8414644474571724,0.0,0.0011663597298956416,0.01,68/159,27.10%,CD151;ACADS;ANGPT1;ACAA2;GRPEL1;ELOVL6;ARL4A;NDUFS3;ABCB8;MTCH2;ALDOA;GPX4;POR;MRPL15;COX7B;IDH3A;TANK;EPHX2;IDH1;MDH2;SDHC;UQCRQ;UQCRC1;COQ9;ITGA7;DNAJB9;DLD;DHRS7B;ANGPTL4;FAH;DLAT;COX6A1;MGST3;GADD45A;DHCR7;SULT1A1;ETFB;SOD1;COX8A;APLP2;IMMT;TOB1;NDUFA5;DNAJC15;PREB;UBC;RIOK3;CYC1;SDHB;LAMA4;REEP5;PHYH;COL4A1;AK2;SLC5A6;NDUFAB1;NDUFB7;SLC1A5;SUCLG1;ADCY6;STOM;HADH;PRDX3;VEGFB;LPL;RETN;TST;AGPAT3
9,prerank,Angiogenesis,-0.48528938897591084,-1.8283520994489768,0.0,0.0010497237569060775,0.01,23/35,33.13%,TIMP1;POSTN;FGFR1;PDGFA;VEGFA;LRPAP1;STC1;S100A4;FSTL1;COL5A2;CXCL6;JAG1;PF4;COL3A1;KCNJ8;PRG2;LPL;PGLYRP1;LUM;NRP1;MSX1;THBD;VAV2
