,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
0,prerank,Oxidative Phosphorylation,0.6689179122680652,3.3504593197572734,0.0,0.0,0.0,113/175,18.24%,UQCRQ;SDHC;NDUFA2;NDUFB1;MRPL34;COX5B;NDUFS3;NDUFB5;SUCLG1;NDUFA7;ATP6V1F;NDUFB7;ATP6V0B;TIMM8B;NDUFA4;MRPS11;MRPS15;NDUFS4;COX6A1;COX7B;NDUFB2;NDUFC2;COX11;NDUFAB1;COX7A2L;NDUFA3;CYC1;MGST3;NDUFA9;PRDX3;GPX4;VDAC3;NDUFB6;NDUFB3;COX7A2;SDHB;SURF1;TIMM10;NDUFC1;SDHD;CYB5A;NDUFA1;ATP6V0E1;COX6B1;NDUFV2;ETFA;MRPL15;NDUFB4;UQCRFS1;COX8A;UQCRC2;COX7C;TIMM9;MRPL11;PHB2;SLC25A5;MRPS22;COX4I1;MRPS12;NDUFB8;NDUFA6;MDH1;COX5A;COX17;ISCA1;ECHS1;HSD17B10;ATP6V1G1;PHYH;NDUFA8;DECR1;TOMM22;NDUFS8;POLR2F;SLC25A4;FH;SLC25A11;NQO2;ACADM;HTRA2;RHOT1;ACAT1;CYCS;ATP6V1E1;PDHB;FXN;MRPL35;BDH2;HADHB;ISCU;FDX1;TIMM17A;HCCS;NDUFA5;TIMM13;SLC25A3;MTRF1;SUCLA2;SLC25A20;MRPS30;UQCRB;IDH3A;NDUFS6;ATP6V1D;GLUD1;BCKDHA;ETFB;NDUFS7;UQCRC1;ACAA2;ACAA1;COX6C;ATP6V1H
1,prerank,Mitotic Spindle,-0.5661974111603743,-2.830404148966313,0.0,0.0,0.0,104/166,26.26%,NUMA1;CLASP1;AKAP13;ARHGEF12;ABL1;MYO9B;MYH10;MYH9;ALMS1;ARHGEF11;CDK5RAP2;TAOK2;FLNB;TBCD;KIF3B;SMC3;FLNA;DST;RAB3GAP1;TSC1;CEP250;CDC42BPA;PCM1;CTTN;VCL;MAP3K11;ACTN4;TRIO;CKAP5;FARP1;KIF3C;SMC1A;MAP1S;DYNC1H1;NOTCH2;PCNT;SPTAN1;SPTBN1;ROCK1;RFC1;ITSN1;PXN;KIF5B;CLIP1;CCDC88A;ABR;PAFAH1B1;PPP4R2;RASAL2;CENPJ;ARHGEF2;RASA2;KIF1B;NCK2;TUBGCP3;MARK4;PKD2;LMNB1;ARFGEF1;RABGAP1;HDAC6;CLIP2;CSNK1D;CENPF;SYNPO;RASA1;BCR;MID1;RHOT2;ARHGEF7;MYO1E;KLC1;STAU1;BRCA2;APC;RAPGEF6;INCENP;CENPE;RALBP1;EPB41L2;ESPL1;KNTC1;TUBGCP2;LATS1;NF1;CEP192;ARHGDIA;CD2AP;FSCN1;KIF11;PDLIM5;CDC42EP1;ARHGAP10;RANBP9;ARHGAP5;FGD6;TUBGCP5;RAPGEF5;TPX2;PRC1;CDC42EP2;TIAM1;KIF4A;CEP72
2,prerank,Myc Targets V1,0.4692838895478385,2.340333034693777,0.0,0.0,0.0,70/177,15.31%,SNRPG;HSPE1;PSMA2;ERH;PSMB3;SNRPD2;C1QBP;LSM2;NDUFAB1;CYC1;PRDX3;VDAC3;RPS10;RPS5;SSBP1;COPS5;PSMA1;CCT4;PSMD14;UBE2E1;PRDX4;POLE3;PSMD8;MRPS18B;HDDC2;PHB2;PSMA7;GLO1;PSMA6;YWHAQ;RAN;YWHAE;COX5A;SNRPD1;CLNS1A;CNBP;MRPL9;ACP1;RPS3;VBP1;PHB;PPIA;RPL18;PSMC6;PTGES3;RPS6;NPM1;PWP1;EIF1AX;PSMA4;ILF2;EIF4E;LSM7;SNRPB2;HNRNPC;RPLP0;RPL14;DUT;MRPL23;PGK1;PSMC4;RPL34;CBX3;SLC25A3;PCNA;SNRPA1;APEX1;CCT7;PSMB2;CDK4
3,prerank,Fatty Acid Metabolism,0.49065539040556305,2.3376880117530496,0.0,0.0,0.0,64/128,23.60%,SDHC;UROD;SUCLG1;HADH;PTS;SDHD;PSME1;CBR1;CBR3;PCBD1;MDH1;ECHS1;HSD17B10;ADSL;HMGCL;ACOT8;DECR1;BCKDHB;BPHL;FH;GRHPR;ACADM;MIF;GSTZ1;ALDH9A1;UBE2L6;NTHL1;RAP1GDS1;PDHB;CA2;UROS;HADHB;HSD17B11;AUH;HCCS;ACADS;CRYZ;IDI1;PRDX6;SUCLA2;APEX1;LGALS1;LTC4S;HSDL2;GCDH;METAP1;S100A10;NSDHL;ACAA2;GPD1;ACAA1;ACAT2;RDH16;CA4;BLVRA;HIBCH;SUCLG2;ERP29;ECH1;RDH11;MDH2;BMPR1B;DLST;IDH1
4,prerank,UV Response Dn,-0.4516065292013749,-2.122450577075298,0.0,0.0,0.0,61/131,23.72%,NIPBL;ZMIZ1;ABCC1;WDR37;IGF1R;PHF3;CDC42BPA;SYNE1;IRS1;GRK5;ATXN1;SLC7A1;SFMBT1;ATRN;NOTCH2;PDGFRB;AKT3;YTHDC1;ATP2B4;PRKCA;SYNJ2;PRDM2;SMAD7;ATRX;MAP1B;MTA1;RASA2;CACNA1A;PIK3CD;COL1A2;SIPA1L1;RXRA;LAMC1;DYRK1A;NFKB1;COL1A1;PIAS3;PTPN21;RUNX1;COL11A1;MYC;COL5A2;SCN8A;FYN;ITGB3;DAB2;ARHGEF9;MGLL;DLC1;NRP1;PIK3R3;SMAD3;IGFBP5;VAV2;COL3A1;LDLR;PLCB4;PDLIM5;MMP16;NFIB;TJP1
5,prerank,DNA Repair,0.44595148307119026,2.086559826161283,0.0,0.0,0.0,60/127,20.28%,GTF2A2;SUPT4H1;POLR2G;GUK1;GTF2H5;DAD1;POLB;GPX4;DGUOK;GTF2B;SURF1;MRPL40;RPA2;POLR2J;RPA3;POLR2I;RBX1;TSG101;CETN2;MPG;POLR2K;VPS28;POLR2C;COX17;EIF1B;TARBP2;POLR2H;TAF13;GMPR2;TAF9;POLR2F;BRF2;NME3;POLR1C;TAF12;POLR1D;ERCC1;ERCC8;APRT;TAF10;NT5C;DUT;RAE1;TMED2;EDF1;PCNA;GTF2H1;POLR3C;ITPA;RFC2;POLR2D;PRIM1;ARL6IP1;NME4;RFC5;RFC4;AK1;PDE6G;POLD4;ADA
6,prerank,Apical Junction,-0.4229718403268456,-2.0655860129053667,0.0,0.0,0.0,88/165,32.40%,MYH10;MYH9;TAOK2;INPPL1;CTNND1;DHX16;PKD1;PBX2;TSC1;NF2;VCL;IRS1;ACTN4;JUP;AKT3;CDH11;SRC;PLCG1;GTF2F1;BMP1;VWF;STX4;RASA1;PIK3CB;ADAM23;NFASC;ACTN1;FBN1;EVL;CTNNA1;COL16A1;BAIAP2;ITGA3;PTK2;MVD;NRXN2;VCAN;EPB41L2;SHC1;CX3CL1;PIK3R3;COL9A1;NF1;ITGB4;SIRPA;CRAT;ITGA9;SORBS3;VAV2;FSCN1;CLDN15;MSN;SYMPK;ITGA2;TRO;TJP1;CD209;THBS3;SLIT2;PCDH1;IKBKG;FLNC;CADM3;TRAF1;CDH4;GNAI2;SDC3;CD34;PARVA;ZYX;DLG1;ACTN2;MMP2;ITGB1;LDLRAP1;GNAI1;CDH3;ADAM9;AMH;ICAM1;KCNH2;ICAM4;CNN2;MMP9;JAM3;SPEG;THY1;MAP4K2
7,prerank,Adipogenesis,0.4183961200124069,2.002919166270389,0.0,0.0,0.0,71/159,23.67%,UQCRQ;SDHC;NDUFS3;SUCLG1;NDUFB7;COX6A1;COX7B;NDUFAB1;CYC1;MGST3;HADH;PRDX3;GPX4;DNAJB9;DHRS7B;SDHB;MRPL15;COX8A;DHRS7;ECHS1;IFNGR1;AK2;PHYH;DECR1;TST;PEMT;ACADM;SOD1;CAT;TANK;MTCH2;PTCD3;GHITM;CDKN2C;COQ9;COQ3;NDUFA5;PGM1;ACADS;PREB;RNF11;LTC4S;IDH3A;TALDO1;ANGPT1;CD302;BCKDHA;REEP5;ETFB;STOM;DNAJC15;UQCRC1;PPARG;TOB1;ACAA2;SULT1A1;RIOK3;EPHX2;FAH;HSPB8;VEGFB;HIBCH;ATP1B3;MAP4K3;ARL4A;ECH1;SCP2;MDH2;MCCC1;IDH1;SSPN
8,prerank,G2-M Checkpoint,-0.40951160719059393,-1.9872064394861046,0.0,0.0,0.0,92/175,31.35%,NUMA1;KPNB1;ABL1;NCL;SMARCC1;HNRNPU;NOLC1;ILF3;E2F3;FOXN3;UPF1;HIRA;CTCF;EWSR1;SLC7A1;CHAF1A;MKI67;NUP50;NASP;SMC1A;NOTCH2;YTHDC1;POLE;KIF5B;PAFAH1B1;TLE3;RASAL2;TNPO2;TOP1;CCND1;ATRX;STAG1;RBM14;SLC7A5;ODF2;SQLE;LMNB1;SYNCRIP;SFPQ;CENPF;LBR;CASP8AP2;POLQ;SS18;NUP98;SLC38A1;MCM3;TACC3;MTF2;CBX1;CCNF;MYC;BRCA2;INCENP;CENPE;PML;ESPL1;GSPT1;RAD23B;FANCC;SMAD3;KIF11;PURA;CHMP1A;WRN;DKC1;PLK4;TPX2;MCM5;PRC1;PRPF4B;CUL4A;SLC12A2;CDC25A;KIF4A;MEIS2;HMGA1;RAD54L;HMGB3;CDC25B;BARD1;TGFB1;E2F1;KIF23;ARID4A;PDS5B;E2F2;HIF1A;LIG3;CDC27;SMC2;MCM2
9,prerank,Hedgehog Signaling,-0.5407332112974099,-1.952847231944389,0.0,0.0,0.0,25/33,40.28%,MYH9;PTCH1;TLE3;LDB1;CELSR1;NRP2;DPYSL2;RASA1;ETS2;PML;NRP1;NF1;CDK5R1;L1CAM;CRMP1;CNTFR;THY1;SLIT1;NRCAM;TLE1;GLI1;HEY2;VEGFA;VLDLR;CDK6
